,gene_id,database,kegg_id
13925,SGL_RS01545,KEGG_module,-
13926,SGL_RS01550,KEGG_module,-
13927,SGL_RS01555,KEGG_module,-
13928,SGL_RS01640,KEGG_module,-
13929,SGL_RS01720,KEGG_module,-
13930,SGL_RS01870,KEGG_module,-
13931,SGL_RS01880,KEGG_reaction,-
13932,SGL_RS01885,KEGG_reaction,-
13933,SGL_RS01890,KEGG_reaction,-
13934,SGL_RS01895,KEGG_reaction,R06265
13935,SGL_RS01895,KEGG_reaction,R06266
13936,SGL_RS01895,KEGG_reaction,R06267
13937,SGL_RS01895,KEGG_reaction,R10068
13938,SGL_RS01900,KEGG_reaction,R05692
13939,SGL_RS01905,KEGG_reaction,R00888
13940,SGL_RS01910,KEGG_reaction,-
13941,SGL_RS01915,KEGG_reaction,R00566
13942,SGL_RS01920,KEGG_reaction,R00382
13943,SGL_RS01925,KEGG_reaction,-
13944,SGL_RS01930,KEGG_reaction,-
13945,SGL_RS01935,KEGG_reaction,-
13946,SGL_RS01940,KEGG_reaction,-
13947,SGL_RS01945,KEGG_reaction,-
13948,SGL_RS01950,KEGG_reaction,-
13949,SGL_RS01955,KEGG_reaction,-
13950,SGL_RS01975,KEGG_reaction,-
13951,SGL_RS01985,KEGG_reaction,-
13952,SGL_RS01990,KEGG_reaction,-
13953,SGL_RS01995,KEGG_reaction,-
13954,SGL_RS02000,KEGG_reaction,-
13955,SGL_RS02005,KEGG_reaction,-
13956,SGL_RS02015,KEGG_reaction,-
13957,SGL_RS02035,KEGG_reaction,-
13958,SGL_RS02040,KEGG_reaction,-
13959,SGL_RS02045,KEGG_reaction,-
13960,SGL_RS02055,KEGG_reaction,-
13961,SGL_RS02060,KEGG_reaction,-
13962,SGL_RS02065,KEGG_reaction,-
13963,SGL_RS02070,KEGG_reaction,-
13964,SGL_RS02075,KEGG_reaction,-
13965,SGL_RS18635,KEGG_reaction,-
13966,SGL_RS02085,KEGG_reaction,-
13967,SGL_RS02090,KEGG_reaction,-
13968,SGL_RS02095,KEGG_reaction,R02777
13969,SGL_RS02100,KEGG_reaction,-
13970,SGL_RS02105,KEGG_reaction,R02421
13971,SGL_RS02110,KEGG_reaction,-
13972,SGL_RS02120,KEGG_reaction,-
13973,SGL_RS02125,KEGG_reaction,-
13974,SGL_RS02130,KEGG_reaction,-
13975,SGL_RS02135,KEGG_reaction,-
13976,SGL_RS02145,KEGG_reaction,-
13977,SGL_RS02150,KEGG_reaction,-
13978,SGL_RS02155,KEGG_reaction,-
13979,SGL_RS02160,KEGG_reaction,-
13980,SGL_RS02175,KEGG_reaction,-
13981,SGL_RS02180,KEGG_reaction,-
13982,SGL_RS02185,KEGG_reaction,-
13983,SGL_RS02190,KEGG_reaction,-
13984,SGL_RS02195,KEGG_reaction,R00127
13985,SGL_RS02195,KEGG_reaction,R01547
13986,SGL_RS02195,KEGG_reaction,R11319
13987,SGL_RS02200,KEGG_reaction,R04198
13988,SGL_RS02200,KEGG_reaction,R04199
13989,SGL_RS02205,KEGG_reaction,-
13990,SGL_RS02220,KEGG_reaction,R04463
13991,SGL_RS02225,KEGG_reaction,-
13992,SGL_RS02230,KEGG_reaction,R01054
13993,SGL_RS02235,KEGG_reaction,-
13994,SGL_RS02240,KEGG_reaction,R00332
13995,SGL_RS02240,KEGG_reaction,R02090
13996,SGL_RS02245,KEGG_reaction,R00582
13997,SGL_RS02250,KEGG_reaction,-
13998,SGL_RS02255,KEGG_reaction,-
13999,SGL_RS02260,KEGG_reaction,-
14000,SGL_RS02265,KEGG_reaction,-
14001,SGL_RS02270,KEGG_reaction,-
14002,SGL_RS02275,KEGG_reaction,-
14003,SGL_RS02280,KEGG_reaction,-
14004,SGL_RS02285,KEGG_reaction,-
14005,SGL_RS02290,KEGG_reaction,-
14006,SGL_RS02295,KEGG_reaction,R00437
14007,SGL_RS02295,KEGG_reaction,R00438
14008,SGL_RS02295,KEGG_reaction,R00439
14009,SGL_RS02295,KEGG_reaction,R00440
14010,SGL_RS02300,KEGG_reaction,-
14011,SGL_RS02305,KEGG_reaction,R00214
14012,SGL_RS02310,KEGG_reaction,R00897
14013,SGL_RS02310,KEGG_reaction,R03601
14014,SGL_RS02310,KEGG_reaction,R04859
14015,SGL_RS02315,KEGG_reaction,R05634
14016,SGL_RS02330,KEGG_reaction,R10716
14017,SGL_RS02335,KEGG_reaction,-
14018,SGL_RS02340,KEGG_reaction,-
14019,SGL_RS02345,KEGG_reaction,-
14020,SGL_RS02350,KEGG_reaction,-
14021,SGL_RS02360,KEGG_reaction,-
14022,SGL_RS02365,KEGG_reaction,-
14023,SGL_RS02370,KEGG_reaction,-
14024,SGL_RS02375,KEGG_reaction,-
14025,SGL_RS02380,KEGG_reaction,R07460
14026,SGL_RS02380,KEGG_reaction,R11528
14027,SGL_RS02380,KEGG_reaction,R11529
14028,SGL_RS02385,KEGG_reaction,-
14029,SGL_RS02390,KEGG_reaction,-
14030,SGL_RS02395,KEGG_reaction,-
14031,SGL_RS02405,KEGG_reaction,-
14032,SGL_RS02410,KEGG_reaction,-
14033,SGL_RS02415,KEGG_reaction,-
14034,SGL_RS18645,KEGG_reaction,-
14035,SGL_RS02430,KEGG_reaction,-
14036,SGL_RS02435,KEGG_reaction,-
14037,SGL_RS02440,KEGG_reaction,R00985
14038,SGL_RS02440,KEGG_reaction,R00986
14039,SGL_RS02445,KEGG_reaction,R01658
14040,SGL_RS02445,KEGG_reaction,R02003
14041,SGL_RS02445,KEGG_reaction,R02061
14042,SGL_RS02450,KEGG_reaction,-
14043,SGL_RS02455,KEGG_reaction,-
14044,SGL_RS02460,KEGG_reaction,-
14045,SGL_RS02465,KEGG_reaction,-
14046,SGL_RS02470,KEGG_reaction,-
14047,SGL_RS02480,KEGG_reaction,-
14048,SGL_RS02485,KEGG_reaction,-
14049,SGL_RS02490,KEGG_reaction,R09995
14050,SGL_RS02490,KEGG_reaction,R11261
14051,SGL_RS02495,KEGG_reaction,-
14052,SGL_RS02500,KEGG_reaction,-
14053,SGL_RS02505,KEGG_reaction,R05181
14054,SGL_RS02505,KEGG_reaction,R05810
14055,SGL_RS02510,KEGG_reaction,-
14056,SGL_RS02515,KEGG_reaction,-
14057,SGL_RS02520,KEGG_reaction,-
14058,SGL_RS02525,KEGG_reaction,-
14059,SGL_RS02530,KEGG_reaction,-
14060,SGL_RS02540,KEGG_reaction,-
14061,SGL_RS02545,KEGG_reaction,-
14062,SGL_RS02550,KEGG_reaction,R01157
14063,SGL_RS02555,KEGG_reaction,-
14064,SGL_RS02560,KEGG_reaction,-
14065,SGL_RS02565,KEGG_reaction,-
14066,SGL_RS02570,KEGG_reaction,-
14067,SGL_RS02580,KEGG_reaction,-
14068,SGL_RS02585,KEGG_reaction,-
14069,SGL_RS02590,KEGG_reaction,-
14070,SGL_RS02595,KEGG_reaction,R05150
14071,SGL_RS02595,KEGG_reaction,R05812
14072,SGL_RS02600,KEGG_reaction,-
14073,SGL_RS02605,KEGG_reaction,-
14074,SGL_RS02610,KEGG_reaction,R11945
14075,SGL_RS02615,KEGG_reaction,-
14076,SGL_RS19540,KEGG_reaction,-
14077,SGL_RS02620,KEGG_reaction,-
14078,SGL_RS02625,KEGG_reaction,-
14079,SGL_RS02630,KEGG_reaction,R00768
14080,SGL_RS02635,KEGG_reaction,-
14081,SGL_RS02645,KEGG_reaction,-
14082,SGL_RS02655,KEGG_reaction,-
14083,SGL_RS02660,KEGG_reaction,-
14084,SGL_RS02665,KEGG_reaction,-
14085,SGL_RS02670,KEGG_reaction,-
14086,SGL_RS02675,KEGG_reaction,-
14087,SGL_RS02680,KEGG_reaction,-
14088,SGL_RS02685,KEGG_reaction,-
14089,SGL_RS02690,KEGG_reaction,-
14090,SGL_RS02695,KEGG_reaction,-
14091,SGL_RS02700,KEGG_reaction,-
14092,SGL_RS02705,KEGG_reaction,-
14093,SGL_RS02710,KEGG_reaction,-
14094,SGL_RS02715,KEGG_reaction,-
14095,SGL_RS02720,KEGG_reaction,-
14096,SGL_RS02725,KEGG_reaction,-
14097,SGL_RS02730,KEGG_reaction,-
14098,SGL_RS02735,KEGG_reaction,-
14099,SGL_RS02740,KEGG_reaction,-
14100,SGL_RS02745,KEGG_reaction,-
14101,SGL_RS02750,KEGG_reaction,-
14102,SGL_RS02755,KEGG_reaction,R03503
14103,SGL_RS02765,KEGG_reaction,-
14104,SGL_RS02770,KEGG_reaction,-
14105,SGL_RS02775,KEGG_reaction,-
14106,SGL_RS02780,KEGG_reaction,R00209
14107,SGL_RS02780,KEGG_reaction,R01221
14108,SGL_RS02780,KEGG_reaction,R01698
14109,SGL_RS02780,KEGG_reaction,R03815
14110,SGL_RS02780,KEGG_reaction,R07618
14111,SGL_RS02780,KEGG_reaction,R08549
14112,SGL_RS02785,KEGG_reaction,-
14113,SGL_RS02790,KEGG_reaction,-
14114,SGL_RS02795,KEGG_reaction,R01238
14115,SGL_RS02795,KEGG_reaction,R02952
14116,SGL_RS02795,KEGG_reaction,R03367
14117,SGL_RS02795,KEGG_reaction,R04985
14118,SGL_RS02795,KEGG_reaction,R04986
14119,SGL_RS02795,KEGG_reaction,R11225
14120,SGL_RS02800,KEGG_reaction,-
14121,SGL_RS02805,KEGG_reaction,-
14122,SGL_RS02810,KEGG_reaction,-
14123,SGL_RS02815,KEGG_reaction,-
14124,SGL_RS02820,KEGG_reaction,-
14125,SGL_RS02825,KEGG_reaction,-
14126,SGL_RS02835,KEGG_reaction,-
14127,SGL_RS02840,KEGG_reaction,-
14128,SGL_RS02845,KEGG_reaction,-
14129,SGL_RS02850,KEGG_reaction,R00966
14130,SGL_RS02855,KEGG_reaction,-
14131,SGL_RS02860,KEGG_reaction,-
14132,SGL_RS02865,KEGG_reaction,-
14133,SGL_RS02870,KEGG_reaction,-
14134,SGL_RS02875,KEGG_reaction,-
14135,SGL_RS02880,KEGG_reaction,-
14136,SGL_RS02885,KEGG_reaction,-
14137,SGL_RS02890,KEGG_reaction,-
14138,SGL_RS02895,KEGG_reaction,R00093
14139,SGL_RS02895,KEGG_reaction,R00114
14140,SGL_RS02895,KEGG_reaction,R00248
14141,SGL_RS02900,KEGG_reaction,-
14142,SGL_RS02905,KEGG_reaction,-
14143,SGL_RS02915,KEGG_reaction,-
14144,SGL_RS19550,KEGG_reaction,-
14145,SGL_RS02920,KEGG_reaction,-
14146,SGL_RS02925,KEGG_reaction,-
14147,SGL_RS02930,KEGG_reaction,-
14148,SGL_RS02935,KEGG_reaction,-
14149,SGL_RS02940,KEGG_reaction,R03877
14150,SGL_RS02955,KEGG_reaction,-
14151,SGL_RS02960,KEGG_reaction,R00396
14152,SGL_RS02965,KEGG_reaction,R05838
14153,SGL_RS02970,KEGG_reaction,-
14154,SGL_RS02975,KEGG_reaction,-
14155,SGL_RS02980,KEGG_reaction,-
14156,SGL_RS02985,KEGG_reaction,-
14157,SGL_RS02990,KEGG_reaction,-
14158,SGL_RS02995,KEGG_reaction,R02391
14159,SGL_RS02995,KEGG_reaction,R02393
14160,SGL_RS03000,KEGG_reaction,-
14161,SGL_RS03005,KEGG_reaction,-
14162,SGL_RS03010,KEGG_reaction,R05196
14163,SGL_RS03015,KEGG_reaction,-
14164,SGL_RS03020,KEGG_reaction,R00617
14165,SGL_RS03025,KEGG_reaction,-
14166,SGL_RS03040,KEGG_reaction,-
14167,SGL_RS03045,KEGG_reaction,-
14168,SGL_RS03055,KEGG_reaction,-
14169,SGL_RS03060,KEGG_reaction,R02021
14170,SGL_RS03065,KEGG_reaction,-
14171,SGL_RS03075,KEGG_reaction,R02412
14172,SGL_RS03080,KEGG_reaction,R01827
14173,SGL_RS03085,KEGG_reaction,-
14174,SGL_RS03090,KEGG_reaction,-
14175,SGL_RS03095,KEGG_reaction,-
14176,SGL_RS03100,KEGG_reaction,-
14177,SGL_RS03105,KEGG_reaction,-
14178,SGL_RS03110,KEGG_reaction,-
14179,SGL_RS03115,KEGG_reaction,-
14180,SGL_RS03120,KEGG_reaction,-
14181,SGL_RS03125,KEGG_reaction,-
14182,SGL_RS03130,KEGG_reaction,-
14183,SGL_RS03135,KEGG_reaction,R00691
14184,SGL_RS03135,KEGG_reaction,R01373
14185,SGL_RS03145,KEGG_reaction,-
14186,SGL_RS03155,KEGG_reaction,-
14187,SGL_RS03160,KEGG_reaction,R09396
14188,SGL_RS03165,KEGG_reaction,-
14189,SGL_RS03170,KEGG_reaction,-
14190,SGL_RS03175,KEGG_reaction,-
14191,SGL_RS03180,KEGG_reaction,-
14192,SGL_RS03185,KEGG_reaction,R01074
14193,SGL_RS03185,KEGG_reaction,R05145
14194,SGL_RS03190,KEGG_reaction,-
14195,SGL_RS03195,KEGG_reaction,R04990
14196,SGL_RS03195,KEGG_reaction,R04993
14197,SGL_RS03195,KEGG_reaction,R06859
14198,SGL_RS03195,KEGG_reaction,R08774
14199,SGL_RS03195,KEGG_reaction,R09736
14200,SGL_RS03210,KEGG_reaction,R00267
14201,SGL_RS03210,KEGG_reaction,R00268
14202,SGL_RS03210,KEGG_reaction,R01899
14203,SGL_RS03215,KEGG_reaction,-
14204,SGL_RS03220,KEGG_reaction,-
14205,SGL_RS03225,KEGG_reaction,R11945
14206,SGL_RS03230,KEGG_reaction,-
14207,SGL_RS03235,KEGG_reaction,-
14208,SGL_RS03240,KEGG_reaction,-
14209,SGL_RS03245,KEGG_reaction,-
14210,SGL_RS03250,KEGG_reaction,R00597
14211,SGL_RS19555,KEGG_reaction,-
14212,SGL_RS03255,KEGG_reaction,R00756
14213,SGL_RS03255,KEGG_reaction,R00764
14214,SGL_RS03255,KEGG_reaction,R02073
14215,SGL_RS03255,KEGG_reaction,R03236
14216,SGL_RS03255,KEGG_reaction,R04779
14217,SGL_RS03260,KEGG_reaction,-
14218,SGL_RS03265,KEGG_reaction,-
14219,SGL_RS03270,KEGG_reaction,-
14220,SGL_RS03275,KEGG_reaction,R00286
14221,SGL_RS03280,KEGG_reaction,R04989
14222,SGL_RS03280,KEGG_reaction,R08773
14223,SGL_RS03285,KEGG_reaction,-
14224,SGL_RS03290,KEGG_reaction,-
14225,SGL_RS03295,KEGG_reaction,-
14226,SGL_RS03300,KEGG_reaction,-
14227,SGL_RS03305,KEGG_reaction,-
14228,SGL_RS03310,KEGG_reaction,-
14229,SGL_RS03315,KEGG_reaction,R00475
14230,SGL_RS03320,KEGG_reaction,-
14231,SGL_RS03325,KEGG_reaction,-
14232,SGL_RS03330,KEGG_reaction,-
14233,SGL_RS03335,KEGG_reaction,-
14234,SGL_RS03340,KEGG_reaction,-
14235,SGL_RS03345,KEGG_reaction,R03220
14236,SGL_RS03350,KEGG_reaction,R11579
14237,SGL_RS03355,KEGG_reaction,-
14238,SGL_RS03360,KEGG_reaction,-
14239,SGL_RS03365,KEGG_reaction,-
14240,SGL_RS03375,KEGG_reaction,-
14241,SGL_RS03380,KEGG_reaction,R00859
14242,SGL_RS03380,KEGG_reaction,R03600
14243,SGL_RS03385,KEGG_reaction,-
14244,SGL_RS03390,KEGG_reaction,R00375
14245,SGL_RS03390,KEGG_reaction,R00376
14246,SGL_RS03390,KEGG_reaction,R00377
14247,SGL_RS03390,KEGG_reaction,R00378
14248,SGL_RS03395,KEGG_reaction,R00674
14249,SGL_RS03395,KEGG_reaction,R02340
14250,SGL_RS03395,KEGG_reaction,R02722
14251,SGL_RS03400,KEGG_reaction,-
14252,SGL_RS03405,KEGG_reaction,-
14253,SGL_RS03410,KEGG_reaction,-
14254,SGL_RS03415,KEGG_reaction,-
14255,SGL_RS03420,KEGG_reaction,R04985
14256,SGL_RS03420,KEGG_reaction,R04986
14257,SGL_RS03425,KEGG_reaction,R05180
14258,SGL_RS03425,KEGG_reaction,R05809
14259,SGL_RS03425,KEGG_reaction,R07772
14260,SGL_RS03430,KEGG_reaction,-
14261,SGL_RS03435,KEGG_reaction,R01826
14262,SGL_RS03440,KEGG_reaction,-
14263,SGL_RS03445,KEGG_reaction,-
14264,SGL_RS03450,KEGG_reaction,-
14265,SGL_RS03455,KEGG_reaction,-
14266,SGL_RS03460,KEGG_reaction,-
14267,SGL_RS03465,KEGG_reaction,-
14268,SGL_RS03470,KEGG_reaction,R00177
14269,SGL_RS03470,KEGG_reaction,R04771
14270,SGL_RS03475,KEGG_reaction,-
14271,SGL_RS03480,KEGG_reaction,-
14272,SGL_RS03485,KEGG_reaction,-
14273,SGL_RS03490,KEGG_reaction,-
14274,SGL_RS03495,KEGG_reaction,-
14275,SGL_RS03505,KEGG_reaction,-
14276,SGL_RS03515,KEGG_reaction,-
14277,SGL_RS03520,KEGG_reaction,-
14278,SGL_RS03535,KEGG_reaction,-
14279,SGL_RS03540,KEGG_reaction,-
14280,SGL_RS03545,KEGG_reaction,R00956
14281,SGL_RS03550,KEGG_reaction,R02426
14282,SGL_RS03555,KEGG_reaction,R06514
14283,SGL_RS03560,KEGG_reaction,-
14284,SGL_RS03570,KEGG_reaction,-
14285,SGL_RS03575,KEGG_reaction,-
14286,SGL_RS03580,KEGG_reaction,-
14287,SGL_RS03585,KEGG_reaction,R10460
14288,SGL_RS03605,KEGG_reaction,-
14289,SGL_RS03640,KEGG_reaction,R00291
14290,SGL_RS03640,KEGG_reaction,R02984
14291,SGL_RS03660,KEGG_reaction,-
14292,SGL_RS03665,KEGG_reaction,R00888
14293,SGL_RS18670,KEGG_reaction,-
14294,SGL_RS03685,KEGG_reaction,-
14295,SGL_RS03690,KEGG_reaction,-
14296,SGL_RS03695,KEGG_reaction,-
14297,SGL_RS03705,KEGG_reaction,R00291
14298,SGL_RS03705,KEGG_reaction,R02984
14299,SGL_RS03725,KEGG_reaction,-
14300,SGL_RS03735,KEGG_reaction,-
14301,SGL_RS03740,KEGG_reaction,-
14302,SGL_RS03745,KEGG_reaction,-
14303,SGL_RS03750,KEGG_reaction,-
14304,SGL_RS03755,KEGG_reaction,-
14305,SGL_RS03760,KEGG_reaction,-
14306,SGL_RS03765,KEGG_reaction,-
14307,SGL_RS03770,KEGG_reaction,R00405
14308,SGL_RS03770,KEGG_reaction,R02404
14309,SGL_RS03775,KEGG_reaction,-
14310,SGL_RS03780,KEGG_reaction,-
14311,SGL_RS03785,KEGG_reaction,-
14312,SGL_RS03790,KEGG_reaction,-
14313,SGL_RS19170,KEGG_reaction,-
14314,SGL_RS03800,KEGG_reaction,R01736
14315,SGL_RS03805,KEGG_reaction,R01993
14316,SGL_RS03810,KEGG_reaction,-
14317,SGL_RS03815,KEGG_reaction,-
14318,SGL_RS03820,KEGG_reaction,-
14319,SGL_RS03830,KEGG_reaction,-
14320,SGL_RS03840,KEGG_reaction,R00509
14321,SGL_RS03840,KEGG_reaction,R04928
14322,SGL_RS03845,KEGG_reaction,-
14323,SGL_RS03850,KEGG_reaction,-
14324,SGL_RS03855,KEGG_reaction,-
14325,SGL_RS19775,KEGG_reaction,-
14326,SGL_RS03865,KEGG_reaction,-
14327,SGL_RS03870,KEGG_reaction,R01158
14328,SGL_RS03870,KEGG_reaction,R01163
14329,SGL_RS03870,KEGG_reaction,R03012
14330,SGL_RS18680,KEGG_reaction,-
14331,SGL_RS03885,KEGG_reaction,-
14332,SGL_RS03890,KEGG_reaction,-
14333,SGL_RS03895,KEGG_reaction,-
14334,SGL_RS03900,KEGG_reaction,R00089
14335,SGL_RS03900,KEGG_reaction,R00434
14336,SGL_RS03905,KEGG_reaction,-
14337,SGL_RS03910,KEGG_reaction,-
14338,SGL_RS03915,KEGG_reaction,-
14339,SGL_RS03920,KEGG_reaction,-
14340,SGL_RS03925,KEGG_reaction,-
14341,SGL_RS03930,KEGG_reaction,-
14342,SGL_RS03935,KEGG_reaction,-
14343,SGL_RS03940,KEGG_reaction,-
14344,SGL_RS03945,KEGG_reaction,-
14345,SGL_RS03950,KEGG_reaction,-
14346,SGL_RS03955,KEGG_reaction,-
14347,SGL_RS03960,KEGG_reaction,-
14348,SGL_RS03965,KEGG_reaction,-
14349,SGL_RS03970,KEGG_reaction,R03223
14350,SGL_RS03970,KEGG_reaction,R10712
14351,SGL_RS03975,KEGG_reaction,-
14352,SGL_RS03985,KEGG_reaction,-
14353,SGL_RS03990,KEGG_reaction,-
14354,SGL_RS03995,KEGG_reaction,-
14355,SGL_RS04000,KEGG_reaction,-
14356,SGL_RS04005,KEGG_reaction,-
14357,SGL_RS04010,KEGG_reaction,-
14358,SGL_RS04015,KEGG_reaction,-
14359,SGL_RS04020,KEGG_reaction,-
14360,SGL_RS04025,KEGG_reaction,-
14361,SGL_RS04030,KEGG_reaction,-
14362,SGL_RS04035,KEGG_reaction,-
14363,SGL_RS04040,KEGG_reaction,-
14364,SGL_RS04050,KEGG_reaction,-
14365,SGL_RS04055,KEGG_reaction,-
14366,SGL_RS04060,KEGG_reaction,R07767
14367,SGL_RS04060,KEGG_reaction,R07768
14368,SGL_RS04065,KEGG_reaction,-
14369,SGL_RS04070,KEGG_reaction,-
14370,SGL_RS04075,KEGG_reaction,-
14371,SGL_RS04080,KEGG_reaction,-
14372,SGL_RS04085,KEGG_reaction,-
14373,SGL_RS04095,KEGG_reaction,-
14374,SGL_RS04100,KEGG_reaction,R04587
14375,SGL_RS04105,KEGG_reaction,-
14376,SGL_RS04110,KEGG_reaction,-
14377,SGL_RS04115,KEGG_reaction,-
14378,SGL_RS04120,KEGG_reaction,-
14379,SGL_RS04130,KEGG_reaction,-
14380,SGL_RS04140,KEGG_reaction,-
14381,SGL_RS04145,KEGG_reaction,-
14382,SGL_RS04150,KEGG_reaction,-
14383,SGL_RS04155,KEGG_reaction,-
14384,SGL_RS04160,KEGG_reaction,R00021
14385,SGL_RS04160,KEGG_reaction,R10086
14386,SGL_RS04175,KEGG_reaction,-
14387,SGL_RS04180,KEGG_reaction,R05224
14388,SGL_RS04180,KEGG_reaction,R05815
14389,SGL_RS04185,KEGG_reaction,-
14390,SGL_RS04190,KEGG_reaction,R01280
14391,SGL_RS04195,KEGG_reaction,-
14392,SGL_RS04200,KEGG_reaction,-
14393,SGL_RS04205,KEGG_reaction,-
14394,SGL_RS04210,KEGG_reaction,-
14395,SGL_RS04215,KEGG_reaction,-
14396,SGL_RS04220,KEGG_reaction,-
14397,SGL_RS04225,KEGG_reaction,-
14398,SGL_RS04230,KEGG_reaction,-
14399,SGL_RS04235,KEGG_reaction,-
14400,SGL_RS04240,KEGG_reaction,-
14401,SGL_RS04245,KEGG_reaction,R04072
14402,SGL_RS04245,KEGG_reaction,R07620
14403,SGL_RS04245,KEGG_reaction,R11399
14404,SGL_RS04250,KEGG_reaction,R01404
14405,SGL_RS04250,KEGG_reaction,R04429
14406,SGL_RS04250,KEGG_reaction,R04430
14407,SGL_RS04250,KEGG_reaction,R04724
14408,SGL_RS04250,KEGG_reaction,R04725
14409,SGL_RS04250,KEGG_reaction,R04955
14410,SGL_RS04250,KEGG_reaction,R04956
14411,SGL_RS04250,KEGG_reaction,R04958
14412,SGL_RS04250,KEGG_reaction,R04959
14413,SGL_RS04250,KEGG_reaction,R04961
14414,SGL_RS04250,KEGG_reaction,R04962
14415,SGL_RS04250,KEGG_reaction,R04966
14416,SGL_RS04250,KEGG_reaction,R04967
14417,SGL_RS04250,KEGG_reaction,R04969
14418,SGL_RS04250,KEGG_reaction,R04970
14419,SGL_RS04250,KEGG_reaction,R07765
14420,SGL_RS04250,KEGG_reaction,R10118
14421,SGL_RS04250,KEGG_reaction,R10122
14422,SGL_RS04250,KEGG_reaction,R11671
14423,SGL_RS04255,KEGG_reaction,-
14424,SGL_RS04260,KEGG_reaction,-
14425,SGL_RS04265,KEGG_reaction,-
14426,SGL_RS04275,KEGG_reaction,R03877
14427,SGL_RS04285,KEGG_reaction,-
14428,SGL_RS04290,KEGG_reaction,R00426
14429,SGL_RS04290,KEGG_reaction,R00720
14430,SGL_RS04290,KEGG_reaction,R01855
14431,SGL_RS04290,KEGG_reaction,R02100
14432,SGL_RS04290,KEGG_reaction,R02720
14433,SGL_RS04290,KEGG_reaction,R03531
14434,SGL_RS04295,KEGG_reaction,R01009
14435,SGL_RS04300,KEGG_reaction,-
14436,SGL_RS18695,KEGG_reaction,-
14437,SGL_RS04310,KEGG_reaction,-
14438,SGL_RS04315,KEGG_reaction,-
14439,SGL_RS04320,KEGG_reaction,-
14440,SGL_RS04325,KEGG_reaction,-
14441,SGL_RS04330,KEGG_reaction,R00842
14442,SGL_RS04330,KEGG_reaction,R00844
14443,SGL_RS04335,KEGG_reaction,R08871
14444,SGL_RS04335,KEGG_reaction,R08938
14445,SGL_RS04340,KEGG_reaction,R00253
14446,SGL_RS04345,KEGG_reaction,-
14447,SGL_RS04350,KEGG_reaction,-
14448,SGL_RS04355,KEGG_reaction,-
14449,SGL_RS04360,KEGG_reaction,R02301
14450,SGL_RS04365,KEGG_reaction,R01334
14451,SGL_RS04370,KEGG_reaction,-
14452,SGL_RS04380,KEGG_reaction,-
14453,SGL_RS04385,KEGG_reaction,R00261
14454,SGL_RS04385,KEGG_reaction,R00489
14455,SGL_RS04385,KEGG_reaction,R01682
14456,SGL_RS04385,KEGG_reaction,R02466
14457,SGL_RS04390,KEGG_reaction,-
14458,SGL_RS04395,KEGG_reaction,-
14459,SGL_RS04400,KEGG_reaction,-
14460,SGL_RS04405,KEGG_reaction,-
14461,SGL_RS04410,KEGG_reaction,-
14462,SGL_RS04415,KEGG_reaction,-
14463,SGL_RS04420,KEGG_reaction,-
14464,SGL_RS04425,KEGG_reaction,-
14465,SGL_RS04430,KEGG_reaction,-
14466,SGL_RS04435,KEGG_reaction,R06613
14467,SGL_RS04440,KEGG_reaction,-
14468,SGL_RS04445,KEGG_reaction,-
14469,SGL_RS04450,KEGG_reaction,-
14470,SGL_RS04455,KEGG_reaction,-
14471,SGL_RS04460,KEGG_reaction,-
14472,SGL_RS04465,KEGG_reaction,R01158
14473,SGL_RS04465,KEGG_reaction,R01163
14474,SGL_RS04465,KEGG_reaction,R03012
14475,SGL_RS04470,KEGG_reaction,-
14476,SGL_RS04475,KEGG_reaction,-
14477,SGL_RS04480,KEGG_reaction,R00131
14478,SGL_RS04490,KEGG_reaction,-
14479,SGL_RS04505,KEGG_reaction,-
14480,SGL_RS04510,KEGG_reaction,-
14481,SGL_RS04515,KEGG_reaction,R05636
14482,SGL_RS04520,KEGG_reaction,-
14483,SGL_RS04525,KEGG_reaction,-
14484,SGL_RS04530,KEGG_reaction,-
14485,SGL_RS04535,KEGG_reaction,-
14486,SGL_RS04540,KEGG_reaction,-
14487,SGL_RS04545,KEGG_reaction,-
14488,SGL_RS04550,KEGG_reaction,R00239
14489,SGL_RS04565,KEGG_reaction,-
14490,SGL_RS04570,KEGG_reaction,-
14491,SGL_RS04575,KEGG_reaction,-
14492,SGL_RS04580,KEGG_reaction,-
14493,SGL_RS04585,KEGG_reaction,-
14494,SGL_RS04590,KEGG_reaction,-
14495,SGL_RS04595,KEGG_reaction,-
14496,SGL_RS04600,KEGG_reaction,-
14497,SGL_RS04605,KEGG_reaction,-
14498,SGL_RS04610,KEGG_reaction,-
14499,SGL_RS04615,KEGG_reaction,-
14500,SGL_RS04620,KEGG_reaction,-
14501,SGL_RS04625,KEGG_reaction,-
14502,SGL_RS04630,KEGG_reaction,-
14503,SGL_RS04640,KEGG_reaction,-
14504,SGL_RS04645,KEGG_reaction,-
14505,SGL_RS04650,KEGG_reaction,-
14506,SGL_RS04655,KEGG_reaction,-
14507,SGL_RS04660,KEGG_reaction,-
14508,SGL_RS04665,KEGG_reaction,-
14509,SGL_RS04670,KEGG_reaction,-
14510,SGL_RS04675,KEGG_reaction,-
14511,SGL_RS04680,KEGG_reaction,-
14512,SGL_RS04685,KEGG_reaction,-
14513,SGL_RS04690,KEGG_reaction,R00945
14514,SGL_RS04690,KEGG_reaction,R09099
14515,SGL_RS04695,KEGG_reaction,-
