Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR2336726,2015-09-12 17:00:05,2015-09-10 07:54:44,16894047,844702350,0,50,605,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336726/SRR2336726.1,SRX1218377,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063150,SAMN04044576,simple,32049,Synechococcus sp. PCC 7002,GSM1874053,,,,,,,no,,,,,GEO,SRA297137,,public,DA342D9B6CCB5C0996F7CD0C2F9FF862,07495321BD0C3D6912DDF9408D404370
SRR2336727,2015-09-12 17:00:05,2015-09-10 07:57:53,16287295,814364750,0,50,602,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336727/SRR2336727.1,SRX1218377,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063150,SAMN04044576,simple,32049,Synechococcus sp. PCC 7002,GSM1874053,,,,,,,no,,,,,GEO,SRA297137,,public,55A973E97792E1010A7ED3BA218BC24D,A2927F2D5A328C89847B13813499CDC3
SRR2336728,2015-09-12 17:00:05,2015-09-10 07:52:47,15969210,798460500,0,50,609,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336728/SRR2336728.1,SRX1218377,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063150,SAMN04044576,simple,32049,Synechococcus sp. PCC 7002,GSM1874053,,,,,,,no,,,,,GEO,SRA297137,,public,82999CEFF64DC19DADA697A9B2F88C9A,E75D306AF7D778F8B0A88D7030908DA1
SRR2336729,2015-09-12 17:00:05,2015-09-10 07:57:03,15231322,761566100,0,50,577,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336729/SRR2336729.1,SRX1218378,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063149,SAMN04044577,simple,32049,Synechococcus sp. PCC 7002,GSM1874054,,,,,,,no,,,,,GEO,SRA297137,,public,5281589992055519376EB9FF64DCA22D,968A09939F4A97D3624158D6E45FAB95
SRR2336730,2015-09-12 17:00:05,2015-09-10 08:09:37,16055509,802775450,0,50,574,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336730/SRR2336730.1,SRX1218378,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063149,SAMN04044577,simple,32049,Synechococcus sp. PCC 7002,GSM1874054,,,,,,,no,,,,,GEO,SRA297137,,public,D5F892EBCE732E1EEC776C8DDF68B826,2A47C2C02FC7B3BF42F019B7DB6ACE04
SRR2336731,2015-09-12 17:00:05,2015-09-10 08:09:38,16022551,801127550,0,50,571,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336731/SRR2336731.1,SRX1218378,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063149,SAMN04044577,simple,32049,Synechococcus sp. PCC 7002,GSM1874054,,,,,,,no,,,,,GEO,SRA297137,,public,4376FC602B2E80C0855390B1DC9AEDA9,3E6564581AAFBD5A919A6120242DB936
SRR2336732,2015-09-12 17:00:05,2015-09-10 08:13:39,16179136,808956800,0,50,572,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336732/SRR2336732.1,SRX1218378,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063149,SAMN04044577,simple,32049,Synechococcus sp. PCC 7002,GSM1874054,,,,,,,no,,,,,GEO,SRA297137,,public,2C3CC7A26D2454F76E17B4F5D5BA651B,0ADB9FBB07B3005F1B44F91694E0C3F6
SRR2336733,2015-09-12 17:00:05,2015-09-10 08:09:34,15135353,756767650,0,50,554,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336733/SRR2336733.1,SRX1218378,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063149,SAMN04044577,simple,32049,Synechococcus sp. PCC 7002,GSM1874054,,,,,,,no,,,,,GEO,SRA297137,,public,01BCC0BBADD14B2432AB0218698ED765,5566B7342E27F7D1ADC7ECE6955048E9
SRR2336734,2015-09-12 17:00:05,2015-09-10 08:11:28,14901266,745063300,0,50,562,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336734/SRR2336734.1,SRX1218378,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063149,SAMN04044577,simple,32049,Synechococcus sp. PCC 7002,GSM1874054,,,,,,,no,,,,,GEO,SRA297137,,public,73F4C313DE0BC3687F7BAE0F15921A72,074ED856EB742C874A061025887E242A
SRR2336735,2015-09-12 17:00:05,2015-09-10 07:54:14,14150020,707501000,0,50,542,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336735/SRR2336735.1,SRX1218379,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063148,SAMN04044575,simple,32049,Synechococcus sp. PCC 7002,GSM1874055,,,,,,,no,,,,,GEO,SRA297137,,public,9941105539C2679793E2F981E926F34A,BB740DBC577FE64F11ECA40AB4419C87
SRR2336736,2015-09-12 17:00:05,2015-09-10 07:56:49,14573907,728695350,0,50,553,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336736/SRR2336736.1,SRX1218379,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063148,SAMN04044575,simple,32049,Synechococcus sp. PCC 7002,GSM1874055,,,,,,,no,,,,,GEO,SRA297137,,public,83BF4E988A591E82295A4EDE1EB37469,252303BE9A69DA0AAD455156D2A2F548
SRR2336737,2015-09-12 17:00:05,2015-09-10 08:01:33,14983916,749195800,0,50,561,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336737/SRR2336737.1,SRX1218379,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063148,SAMN04044575,simple,32049,Synechococcus sp. PCC 7002,GSM1874055,,,,,,,no,,,,,GEO,SRA297137,,public,6B0924E2D8E3EB397E2EE4BF9C9744F9,8496F14EADA038B94F6F2D7EC4A36664
SRR2336738,2015-09-12 17:00:05,2015-09-10 08:01:36,14734721,736736050,0,50,550,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336738/SRR2336738.1,SRX1218379,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063148,SAMN04044575,simple,32049,Synechococcus sp. PCC 7002,GSM1874055,,,,,,,no,,,,,GEO,SRA297137,,public,AD438045CBAF5788053B5A5B406F8F1B,A8D2A5715C4E79EFCD3B8D3C01FDD0F6
SRR2336739,2015-09-12 17:00:05,2015-09-10 08:05:41,14427346,721367300,0,50,535,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336739/SRR2336739.1,SRX1218379,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063148,SAMN04044575,simple,32049,Synechococcus sp. PCC 7002,GSM1874055,,,,,,,no,,,,,GEO,SRA297137,,public,87AF116B630E5F50F5CE292B4BC85156,A5097962FDA61F1959B4C4A3D080E002
SRR2336740,2015-09-12 17:00:05,2015-09-10 08:09:35,14325510,716275500,0,50,523,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336740/SRR2336740.1,SRX1218379,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063148,SAMN04044575,simple,32049,Synechococcus sp. PCC 7002,GSM1874055,,,,,,,no,,,,,GEO,SRA297137,,public,D95621A18A216A6EE60EE7C8AC81A6FD,538585B20C693CDE918B446D50C2A3F5
SRR2336741,2015-09-12 17:00:05,2015-09-10 07:57:01,17299357,864967850,0,50,669,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336741/SRR2336741.1,SRX1218380,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063147,SAMN04044578,simple,32049,Synechococcus sp. PCC 7002,GSM1874056,,,,,,,no,,,,,GEO,SRA297137,,public,79CB6C3C5565152DAD8F5CDA37DA5BF9,56AC7BE0F543B5CCECA8E4E4DBF3E7BA
SRR2336742,2015-09-12 17:00:05,2015-09-10 08:01:13,18152913,907645650,0,50,698,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336742/SRR2336742.1,SRX1218380,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063147,SAMN04044578,simple,32049,Synechococcus sp. PCC 7002,GSM1874056,,,,,,,no,,,,,GEO,SRA297137,,public,246E2637FC9B6B391CC89562F85FDC9D,6BB178938FC85CE08739B9F935EBC1F9
SRR2336743,2015-09-12 17:00:05,2015-09-10 08:01:13,17606158,880307900,0,50,668,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336743/SRR2336743.1,SRX1218380,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063147,SAMN04044578,simple,32049,Synechococcus sp. PCC 7002,GSM1874056,,,,,,,no,,,,,GEO,SRA297137,,public,250FC040B55ED96CACC4DB24D4EC394A,4B88698B944B730F0812AFF9A08A5114
SRR2336744,2015-09-12 17:00:05,2015-09-10 08:00:56,17467706,873385300,0,50,662,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336744/SRR2336744.1,SRX1218380,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063147,SAMN04044578,simple,32049,Synechococcus sp. PCC 7002,GSM1874056,,,,,,,no,,,,,GEO,SRA297137,,public,99E9149FF6D23210C51A5D5B5855CD42,1D5BAF8C0E0EDA7833357485C9C2BB18
SRR2336745,2015-09-12 17:00:05,2015-09-10 08:05:45,17410533,870526650,0,50,656,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336745/SRR2336745.1,SRX1218380,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063147,SAMN04044578,simple,32049,Synechococcus sp. PCC 7002,GSM1874056,,,,,,,no,,,,,GEO,SRA297137,,public,6C3CD69DA706ABEDA95CF05F545D69C9,925DF1E4D67212D9B47A61874BD3794F
SRR2336746,2015-09-12 17:00:05,2015-09-10 08:05:44,17499890,874994500,0,50,647,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336746/SRR2336746.1,SRX1218380,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063147,SAMN04044578,simple,32049,Synechococcus sp. PCC 7002,GSM1874056,,,,,,,no,,,,,GEO,SRA297137,,public,C16D3EAE1ACB4C159FC4E9630C63AA4E,5CDAF9ED29BE8A2026CC253F685381DF
SRR2336747,2015-09-12 17:00:05,2015-09-10 07:53:57,17344061,867203050,0,50,680,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336747/SRR2336747.1,SRX1218381,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063146,SAMN04044579,simple,32049,Synechococcus sp. PCC 7002,GSM1874057,,,,,,,no,,,,,GEO,SRA297137,,public,01E7AEB5515C7B449C22FBFDD1D7A930,3E5C2FDE8CB0E1F8557746942A37DBD3
SRR2336748,2015-09-12 17:00:05,2015-09-10 07:56:54,17682654,884132700,0,50,689,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336748/SRR2336748.1,SRX1218381,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063146,SAMN04044579,simple,32049,Synechococcus sp. PCC 7002,GSM1874057,,,,,,,no,,,,,GEO,SRA297137,,public,6622EE8AE394BE6487EAE750DF51221F,15914EFC22790CDFBC3CD0715DC45096
SRR2336749,2015-09-12 17:00:05,2015-09-10 08:00:57,18043413,902170650,0,50,696,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336749/SRR2336749.1,SRX1218381,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063146,SAMN04044579,simple,32049,Synechococcus sp. PCC 7002,GSM1874057,,,,,,,no,,,,,GEO,SRA297137,,public,58C52561DCA3D0ED043975B908796EDA,F86BEE80F5649127CF924E8E5D0B0B63
SRR2336750,2015-09-12 17:00:05,2015-09-10 08:00:55,17790238,889511900,0,50,684,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336750/SRR2336750.1,SRX1218381,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063146,SAMN04044579,simple,32049,Synechococcus sp. PCC 7002,GSM1874057,,,,,,,no,,,,,GEO,SRA297137,,public,753D96EEEB17876B26114014893CDE45,60CCB55E3ADD72DB29F395D1692C6BCC
SRR2336751,2015-09-12 17:00:05,2015-09-10 08:05:01,17798522,889926100,0,50,680,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336751/SRR2336751.1,SRX1218381,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063146,SAMN04044579,simple,32049,Synechococcus sp. PCC 7002,GSM1874057,,,,,,,no,,,,,GEO,SRA297137,,public,1EED61DFC4062B3C2F151BF52C1EE847,74242292E2ED52C530A61049C21CB593
SRR2336752,2015-09-12 17:00:05,2015-09-10 08:04:58,17653690,882684500,0,50,663,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336752/SRR2336752.1,SRX1218381,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063146,SAMN04044579,simple,32049,Synechococcus sp. PCC 7002,GSM1874057,,,,,,,no,,,,,GEO,SRA297137,,public,8645DEC0F372EB309276DA3E86DCB957,1AC3FCAAA261BFFC41DA786A9F21F166
SRR2336753,2015-09-12 17:00:05,2015-09-10 07:57:27,25751914,1287595700,0,50,974,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336753/SRR2336753.1,SRX1218382,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063144,SAMN04044580,simple,32049,Synechococcus sp. PCC 7002,GSM1874058,,,,,,,no,,,,,GEO,SRA297137,,public,26A1DDF22E1F606DB5C3594BA5247C21,FA3C7872B4B40BCCA21FB844403FBE2B
SRR2336754,2015-09-12 17:00:05,2015-09-10 08:01:27,25558614,1277930700,0,50,957,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336754/SRR2336754.1,SRX1218382,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063144,SAMN04044580,simple,32049,Synechococcus sp. PCC 7002,GSM1874058,,,,,,,no,,,,,GEO,SRA297137,,public,3D5D09B7FAF6DD467CA114DAB76A5CE1,7C2AB4190550DB039B6DFF95F15468F9
SRR2336755,2015-09-12 17:00:05,2015-09-10 08:01:51,26418542,1320927100,0,50,973,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336755/SRR2336755.1,SRX1218382,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063144,SAMN04044580,simple,32049,Synechococcus sp. PCC 7002,GSM1874058,,,,,,,no,,,,,GEO,SRA297137,,public,BCCC97528172A8D99EC9ECEF937586DC,417EF5E35F61751FE384866EFCF58BB4
SRR2336756,2015-09-12 17:00:05,2015-09-10 08:05:56,26641948,1332097400,0,50,980,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336756/SRR2336756.1,SRX1218382,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063144,SAMN04044580,simple,32049,Synechococcus sp. PCC 7002,GSM1874058,,,,,,,no,,,,,GEO,SRA297137,,public,5203977CA42D70651F5560F4377147E0,99F63EC3FC375291E8AFEF821988D015
SRR2336757,2015-09-12 17:00:05,2015-09-10 08:05:39,26337703,1316885150,0,50,960,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336757/SRR2336757.1,SRX1218382,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063144,SAMN04044580,simple,32049,Synechococcus sp. PCC 7002,GSM1874058,,,,,,,no,,,,,GEO,SRA297137,,public,ADC656EFBD99E32A62DCF89909417C4F,7DC35769F3571D0A893D938F1E5F717E
SRR2336758,2015-09-12 17:00:05,2015-09-10 08:10:14,26054281,1302714050,0,50,931,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336758/SRR2336758.1,SRX1218382,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063144,SAMN04044580,simple,32049,Synechococcus sp. PCC 7002,GSM1874058,,,,,,,no,,,,,GEO,SRA297137,,public,7E2FA396A4A4805AD1569115D4049C49,26900695F37C129C367AAF2935021E01
SRR2336759,2015-09-12 17:00:05,2015-09-10 07:53:14,23637413,1181870650,0,50,909,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336759/SRR2336759.1,SRX1218383,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063145,SAMN04044581,simple,32049,Synechococcus sp. PCC 7002,GSM1874059,,,,,,,no,,,,,GEO,SRA297137,,public,BF5FCD56168F425077A88ACD8F2A2165,6CC1365952161D8CA66D80BFA21C0131
SRR2336760,2015-09-12 17:00:05,2015-09-10 08:10:30,23936324,1196816200,0,50,912,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336760/SRR2336760.1,SRX1218383,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063145,SAMN04044581,simple,32049,Synechococcus sp. PCC 7002,GSM1874059,,,,,,,no,,,,,GEO,SRA297137,,public,6CD5C4D195B62B47E40A39E36F4EB07D,8EF0BCE6D2C35FE99CA424E7B4C2E1FC
SRR2336761,2015-09-12 17:00:05,2015-09-10 08:01:18,24058921,1202946050,0,50,904,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336761/SRR2336761.1,SRX1218383,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063145,SAMN04044581,simple,32049,Synechococcus sp. PCC 7002,GSM1874059,,,,,,,no,,,,,GEO,SRA297137,,public,B2801EBBE006635AAAFC04E30877BF5C,55B81958F5F501964C6DFD4E861BD8D9
SRR2336762,2015-09-12 17:00:05,2015-09-10 08:04:32,23924779,1196238950,0,50,898,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336762/SRR2336762.1,SRX1218383,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063145,SAMN04044581,simple,32049,Synechococcus sp. PCC 7002,GSM1874059,,,,,,,no,,,,,GEO,SRA297137,,public,D41F5313229AB7511B539A392B4965CF,54D897F51ACCA8CC078708537ABFBD39
SRR2336763,2015-09-12 17:00:05,2015-09-10 08:05:42,23766925,1188346250,0,50,885,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336763/SRR2336763.1,SRX1218383,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063145,SAMN04044581,simple,32049,Synechococcus sp. PCC 7002,GSM1874059,,,,,,,no,,,,,GEO,SRA297137,,public,4035FE9C7DFE0656A05D9819466FBD2E,CC7C7D4638C618302DFE00CC5F1BCC47
SRR2336764,2015-09-12 17:00:05,2015-09-10 08:10:05,23653303,1182665150,0,50,865,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336764/SRR2336764.1,SRX1218383,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063145,SAMN04044581,simple,32049,Synechococcus sp. PCC 7002,GSM1874059,,,,,,,no,,,,,GEO,SRA297137,,public,A5A0BD3BE19D5E4D025B6418D41164BC,A50775D0E37F06A10288ABFD4056E968
SRR2336765,2015-09-12 17:00:05,2015-09-10 07:51:55,17654167,882708350,0,50,681,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336765/SRR2336765.1,SRX1218384,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063143,SAMN04044582,simple,32049,Synechococcus sp. PCC 7002,GSM1874060,,,,,,,no,,,,,GEO,SRA297137,,public,EAC11C718629EFBD95FF4EF1A6A8CEBB,5BCD68D19B2BC59514D31BD1C449F20B
SRR2336766,2015-09-12 17:00:05,2015-09-10 07:57:41,17883287,894164350,0,50,686,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336766/SRR2336766.1,SRX1218384,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063143,SAMN04044582,simple,32049,Synechococcus sp. PCC 7002,GSM1874060,,,,,,,no,,,,,GEO,SRA297137,,public,A08389797B1E0F65620FE0B9E1C0FE58,0D14C3D49B2580061727125DAD19E067
SRR2336767,2015-09-12 17:00:05,2015-09-10 08:04:54,17610418,880520900,0,50,666,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336767/SRR2336767.1,SRX1218384,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063143,SAMN04044582,simple,32049,Synechococcus sp. PCC 7002,GSM1874060,,,,,,,no,,,,,GEO,SRA297137,,public,5D55786752465EA4C18A2EC76F74CF54,CA0E3E855884354615F6FDF2C958F626
