# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-B" "-C" "-P" "--fracOverlap" "0.5" "-T" "8" "-s" "0" "-a" "all.gff" "-t" "CDS" "-g" "locus_tag" "-o" "DRX114944_cds.txt" "DRX114944.bam" 
Geneid	Chr	Start	End	Strand	Length	DRX114944.bam
SYNPCC7002_RS11010	NC_010475.1	2304787	2305773	-	987	248
SYNPCC7002_RS11015	NC_010475.1	2306244	2307230	-	987	2872
SYNPCC7002_RS11020	NC_010475.1	2307304	2307792	-	489	722
SYNPCC7002_RS11025	NC_010475.1	2307835	2308395	-	561	830
SYNPCC7002_RS11030	NC_010475.1	2308445	2308786	-	342	683
SYNPCC7002_RS17235	NC_010475.1	2308800	2308922	+	123	3
SYNPCC7002_RS11035	NC_010475.1	2309369	2309566	+	198	164
SYNPCC7002_RS11040	NC_010475.1	2309760	2310737	+	978	374
SYNPCC7002_RS11045	NC_010475.1	2310813	2312507	+	1695	469
SYNPCC7002_RS11050	NC_010475.1	2312583	2314253	+	1671	216
SYNPCC7002_RS11060	NC_010475.1	2314491	2314820	+	330	476
SYNPCC7002_RS11065	NC_010475.1	2314836	2315567	-	732	818
SYNPCC7002_RS11070	NC_010475.1	2315732	2315908	+	177	246
SYNPCC7002_RS11075	NC_010475.1	2315947	2316924	+	978	601
SYNPCC7002_RS11080	NC_010475.1	2316908	2317705	+	798	97
SYNPCC7002_RS11085	NC_010475.1	2317735	2319276	+	1542	413
SYNPCC7002_RS11090	NC_010475.1	2319434	2321011	+	1578	7682
SYNPCC7002_RS11095	NC_010475.1	2321071	2321313	+	243	1179
SYNPCC7002_RS11100	NC_010475.1	2321330	2322157	+	828	393
SYNPCC7002_RS11105	NC_010475.1	2322257	2323300	+	1044	2006
SYNPCC7002_RS16470	NC_010475.1	2323522	2324622	-	1101	205
SYNPCC7002_RS11115	NC_010475.1	2324807	2325763	+	957	436
SYNPCC7002_RS17005	NC_010475.1	2325838	2326005	+	168	148
SYNPCC7002_RS11120	NC_010475.1	2326032	2326805	+	774	240
SYNPCC7002_RS11125	NC_010475.1	2326809	2327582	-	774	620
SYNPCC7002_RS11130	NC_010475.1	2327582	2327899	-	318	952
SYNPCC7002_RS11135	NC_010475.1	2327974	2328414	+	441	253
SYNPCC7002_RS11140	NC_010475.1	2328424	2329527	-	1104	587
SYNPCC7002_RS11145	NC_010475.1	2330041	2330271	+	231	335
SYNPCC7002_RS11150	NC_010475.1	2330287	2330907	+	621	936
SYNPCC7002_RS11155	NC_010475.1	2330876	2331871	+	996	162
SYNPCC7002_RS11160	NC_010475.1	2331914	2332162	+	249	123
SYNPCC7002_RS11170	NC_010475.1	2332341	2335214	+	2874	1090
SYNPCC7002_RS11175	NC_010475.1	2335309	2335776	+	468	85
SYNPCC7002_RS11180	NC_010475.1	2335855	2336223	-	369	3481
SYNPCC7002_RS11185	NC_010475.1	2336416	2338437	+	2022	271
SYNPCC7002_RS11190	NC_010475.1	2338505	2339587	-	1083	4446
SYNPCC7002_RS11195	NC_010475.1	2339642	2340400	-	759	255
SYNPCC7002_RS11200	NC_010475.1	2340401	2341240	-	840	192
SYNPCC7002_RS11205	NC_010475.1	2341515	2341910	-	396	1199
SYNPCC7002_RS11210	NC_010475.1	2342069	2342269	-	201	2716
SYNPCC7002_RS11215	NC_010475.1	2342305	2343630	-	1326	198
SYNPCC7002_RS11220	NC_010475.1	2343652	2344158	-	507	462
SYNPCC7002_RS11225	NC_010475.1	2344320	2345003	+	684	342
SYNPCC7002_RS11230	NC_010475.1	2344998	2345948	-	951	324
SYNPCC7002_RS11235	NC_010475.1	2345974	2346693	-	720	199
SYNPCC7002_RS11240	NC_010475.1	2346662	2347366	-	705	598
SYNPCC7002_RS11245	NC_010475.1	2347533	2348867	-	1335	489
SYNPCC7002_RS11250	NC_010475.1	2348921	2349922	-	1002	358
SYNPCC7002_RS11255	NC_010475.1	2350024	2351655	+	1632	569
SYNPCC7002_RS11260	NC_010475.1	2351673	2353544	-	1872	423
SYNPCC7002_RS11265	NC_010475.1	2353702	2355222	-	1521	544
SYNPCC7002_RS11270	NC_010475.1	2355403	2356194	-	792	282
SYNPCC7002_RS11275	NC_010475.1	2356253	2358457	-	2205	895
SYNPCC7002_RS11280	NC_010475.1	2358477	2359757	-	1281	963
SYNPCC7002_RS11285	NC_010475.1	2359787	2360311	-	525	605
SYNPCC7002_RS11290	NC_010475.1	2360397	2361563	-	1167	120
SYNPCC7002_RS11295	NC_010475.1	2361674	2362279	-	606	67
SYNPCC7002_RS11300	NC_010475.1	2362372	2362908	-	537	65
SYNPCC7002_RS11305	NC_010475.1	2362937	2363821	-	885	166
SYNPCC7002_RS11310	NC_010475.1	2364048	2364335	+	288	198
SYNPCC7002_RS11315	NC_010475.1	2364427	2365281	+	855	488
SYNPCC7002_RS11320	NC_010475.1	2365331	2366275	-	945	1593
SYNPCC7002_RS11325	NC_010475.1	2367149	2368213	+	1065	2088
SYNPCC7002_RS11330	NC_010475.1	2368344	2369282	+	939	1122
SYNPCC7002_RS11335	NC_010475.1	2369279	2370190	+	912	1007
SYNPCC7002_RS11340	NC_010475.1	2370515	2371324	-	810	352
SYNPCC7002_RS11345	NC_010475.1	2371372	2371827	-	456	224
SYNPCC7002_RS11350	NC_010475.1	2371841	2372140	-	300	356
SYNPCC7002_RS11355	NC_010475.1	2372133	2372390	-	258	379
SYNPCC7002_RS11360	NC_010475.1	2372446	2372955	-	510	68
SYNPCC7002_RS11370	NC_010475.1	2373251	2374351	+	1101	4248
SYNPCC7002_RS11375	NC_010475.1	2374443	2374820	-	378	2314
SYNPCC7002_RS11380	NC_010475.1	2375097	2376689	+	1593	1068
SYNPCC7002_RS11385	NC_010475.1	2376944	2378479	+	1536	251
SYNPCC7002_RS11390	NC_010475.1	2378712	2379182	+	471	418
SYNPCC7002_RS11395	NC_010475.1	2379243	2381168	+	1926	1075
SYNPCC7002_RS11400	NC_010475.1	2381350	2382318	+	969	1376
SYNPCC7002_RS11405	NC_010475.1	2382321	2383001	-	681	244
SYNPCC7002_RS11410	NC_010475.1	2383011	2384207	-	1197	461
SYNPCC7002_RS11415	NC_010475.1	2384495	2384845	-	351	103
SYNPCC7002_RS11420	NC_010475.1	2385142	2385756	+	615	294
SYNPCC7002_RS11425	NC_010475.1	2385857	2387131	+	1275	177
SYNPCC7002_RS11430	NC_010475.1	2387169	2388209	-	1041	426
SYNPCC7002_RS11435	NC_010475.1	2388373	2388609	+	237	172
SYNPCC7002_RS11440	NC_010475.1	2388616	2389326	-	711	206
SYNPCC7002_RS11445	NC_010475.1	2389476	2390858	+	1383	2995
SYNPCC7002_RS11450	NC_010475.1	2390951	2391358	-	408	169
SYNPCC7002_RS11455	NC_010475.1	2391358	2391564	-	207	171
SYNPCC7002_RS11460	NC_010475.1	2391707	2394451	+	2745	134
SYNPCC7002_RS11465	NC_010475.1	2394475	2394678	+	204	33
SYNPCC7002_RS11470	NC_010475.1	2394713	2394913	+	201	16
SYNPCC7002_RS11475	NC_010475.1	2394934	2395377	+	444	34
SYNPCC7002_RS11480	NC_010475.1	2395374	2397605	-	2232	357
SYNPCC7002_RS11485	NC_010475.1	2397690	2399129	-	1440	384
SYNPCC7002_RS11490	NC_010475.1	2399142	2399663	-	522	333
SYNPCC7002_RS11495	NC_010475.1	2399774	2400526	+	753	77
SYNPCC7002_RS11500	NC_010475.1	2400569	2400934	+	366	145
SYNPCC7002_RS11505	NC_010475.1	2400931	2401566	-	636	337
SYNPCC7002_RS11510	NC_010475.1	2401641	2402600	-	960	54
SYNPCC7002_RS11515	NC_010475.1	2402717	2403010	+	294	1515
SYNPCC7002_RS11520	NC_010475.1	2403374	2403667	+	294	29215
SYNPCC7002_RS11525	NC_010475.1	2403828	2405480	-	1653	1925
SYNPCC7002_RS11530	NC_010475.1	2405856	2407139	+	1284	1019
SYNPCC7002_RS11535	NC_010475.1	2407157	2407834	+	678	282
SYNPCC7002_RS11540	NC_010475.1	2407884	2408684	+	801	326
SYNPCC7002_RS11545	NC_010475.1	2408798	2409355	+	558	190
SYNPCC7002_RS11550	NC_010475.1	2409396	2410553	+	1158	382
SYNPCC7002_RS11555	NC_010475.1	2411087	2411341	-	255	61
SYNPCC7002_RS17090	NC_010475.1	2411718	2411867	+	150	11
SYNPCC7002_RS11560	NC_010475.1	2411889	2412260	+	372	20
SYNPCC7002_RS11565	NC_010475.1	2412385	2412903	+	519	310
SYNPCC7002_RS11570	NC_010475.1	2412913	2413335	+	423	183
SYNPCC7002_RS11575	NC_010475.1	2413384	2414874	+	1491	1061
SYNPCC7002_RS17095	NC_010475.1	2414941	2415375	+	435	394
SYNPCC7002_RS17100	NC_010475.1	2416357	2416866	+	510	285
SYNPCC7002_RS11585	NC_010475.1	2416906	2418255	+	1350	391
SYNPCC7002_RS11590	NC_010475.1	2418419	2419645	-	1227	240
SYNPCC7002_RS16190	NC_010475.1	2419613	2421205	+	1593	233
SYNPCC7002_RS11605	NC_010475.1	2421202	2422044	+	843	468
SYNPCC7002_RS11610	NC_010475.1	2422103	2423425	+	1323	547
SYNPCC7002_RS11615	NC_010475.1	2423483	2424901	-	1419	913
SYNPCC7002_RS11620	NC_010475.1	2425019	2425372	-	354	1256
SYNPCC7002_RS11625	NC_010475.1	2425556	2426416	-	861	547
SYNPCC7002_RS17240	NC_010475.1	2426895	2427017	-	123	13
SYNPCC7002_RS11630	NC_010475.1	2427025	2427588	-	564	1838
SYNPCC7002_RS11635	NC_010475.1	2427661	2428065	+	405	314
SYNPCC7002_RS11640	NC_010475.1	2428445	2429419	+	975	375
SYNPCC7002_RS11645	NC_010475.1	2429382	2430215	-	834	230
SYNPCC7002_RS11650	NC_010475.1	2430659	2432035	+	1377	199
SYNPCC7002_RS11655	NC_010475.1	2432148	2434742	-	2595	2163
SYNPCC7002_RS11660	NC_010475.1	2434948	2436033	-	1086	1331
SYNPCC7002_RS11665	NC_010475.1	2436070	2436339	+	270	21
SYNPCC7002_RS11670	NC_010475.1	2436346	2437578	+	1233	90
SYNPCC7002_RS11675	NC_010475.1	2437609	2439093	+	1485	345
SYNPCC7002_RS11680	NC_010475.1	2439285	2440064	+	780	293
SYNPCC7002_RS11685	NC_010475.1	2440061	2440894	+	834	811
SYNPCC7002_RS11690	NC_010475.1	2440897	2441742	-	846	290
SYNPCC7002_RS11695	NC_010475.1	2441777	2442880	-	1104	331
SYNPCC7002_RS11700	NC_010475.1	2442884	2443810	-	927	569
SYNPCC7002_RS11705	NC_010475.1	2444015	2444359	+	345	523
SYNPCC7002_RS11710	NC_010475.1	2444468	2445358	-	891	309
SYNPCC7002_RS11715	NC_010475.1	2445446	2447254	-	1809	619
SYNPCC7002_RS11720	NC_010475.1	2447288	2448406	-	1119	339
SYNPCC7002_RS11725	NC_010475.1	2448594	2449187	+	594	297
SYNPCC7002_RS11730	NC_010475.1	2449202	2449966	-	765	3070
SYNPCC7002_RS11735	NC_010475.1	2450076	2450399	+	324	197
SYNPCC7002_RS11740	NC_010475.1	2450709	2451272	+	564	1456
SYNPCC7002_RS11745	NC_010475.1	2451352	2452500	-	1149	586
SYNPCC7002_RS11750	NC_010475.1	2452833	2454533	+	1701	1312
SYNPCC7002_RS11755	NC_010475.1	2454712	2456130	+	1419	792
SYNPCC7002_RS11760	NC_010475.1	2456199	2456543	+	345	47
SYNPCC7002_RS11765	NC_010475.1	2456543	2457976	+	1434	33
SYNPCC7002_RS11770	NC_010475.1	2458017	2459453	+	1437	141
SYNPCC7002_RS11775	NC_010475.1	2459450	2459839	+	390	26
SYNPCC7002_RS11780	NC_010475.1	2459836	2460087	+	252	24
SYNPCC7002_RS11785	NC_010475.1	2460093	2460377	+	285	32
SYNPCC7002_RS11790	NC_010475.1	2460364	2460960	+	597	78
SYNPCC7002_RS11795	NC_010475.1	2460957	2461619	+	663	104
SYNPCC7002_RS11800	NC_010475.1	2461629	2463098	-	1470	262
SYNPCC7002_RS11805	NC_010475.1	2463180	2463959	-	780	514
SYNPCC7002_RS11810	NC_010475.1	2464025	2464717	-	693	1459
SYNPCC7002_RS11815	NC_010475.1	2464765	2466105	-	1341	1852
SYNPCC7002_RS11820	NC_010475.1	2466456	2466770	-	315	368
SYNPCC7002_RS11825	NC_010475.1	2466758	2467429	+	672	139
SYNPCC7002_RS11830	NC_010475.1	2467526	2467726	-	201	1925
SYNPCC7002_RS11835	NC_010475.1	2467879	2468958	-	1080	971
SYNPCC7002_RS11840	NC_010475.1	2469069	2469899	+	831	552
SYNPCC7002_RS11845	NC_010475.1	2469949	2471451	+	1503	273
SYNPCC7002_RS11850	NC_010475.1	2471448	2471795	-	348	137
SYNPCC7002_RS11855	NC_010475.1	2471830	2473617	-	1788	600
SYNPCC7002_RS11860	NC_010475.1	2474057	2478691	+	4635	11146
SYNPCC7002_RS11865	NC_010475.1	2478857	2480227	-	1371	944
SYNPCC7002_RS11870	NC_010475.1	2480358	2480696	-	339	129
SYNPCC7002_RS11875	NC_010475.1	2481162	2481815	+	654	300
SYNPCC7002_RS11880	NC_010475.1	2482042	2482953	+	912	165
SYNPCC7002_RS11885	NC_010475.1	2482995	2483990	+	996	279
SYNPCC7002_RS11890	NC_010475.1	2483971	2484915	+	945	484
SYNPCC7002_RS11895	NC_010475.1	2484974	2485519	+	546	340
SYNPCC7002_RS11900	NC_010475.1	2485668	2485931	+	264	9899
SYNPCC7002_RS11905	NC_010475.1	2486181	2487401	+	1221	389
SYNPCC7002_RS11910	NC_010475.1	2487433	2487720	+	288	97
SYNPCC7002_RS11915	NC_010475.1	2487763	2488641	+	879	660
SYNPCC7002_RS11920	NC_010475.1	2488692	2491385	-	2694	2412
SYNPCC7002_RS11925	NC_010475.1	2491591	2492430	-	840	751
SYNPCC7002_RS11930	NC_010475.1	2492663	2493373	+	711	143
SYNPCC7002_RS11935	NC_010475.1	2493370	2494167	+	798	130
SYNPCC7002_RS11940	NC_010475.1	2494238	2496589	+	2352	617
SYNPCC7002_RS11945	NC_010475.1	2496641	2497396	+	756	216
SYNPCC7002_RS11950	NC_010475.1	2497488	2497718	+	231	1532
SYNPCC7002_RS11955	NC_010475.1	2497801	2499489	-	1689	742
SYNPCC7002_RS11960	NC_010475.1	2499531	2500457	-	927	278
SYNPCC7002_RS11965	NC_010475.1	2500534	2501556	-	1023	481
SYNPCC7002_RS11970	NC_010475.1	2501609	2503018	-	1410	1714
SYNPCC7002_RS11975	NC_010475.1	2503213	2504163	+	951	339
SYNPCC7002_RS11985	NC_010475.1	2504797	2506707	+	1911	572
SYNPCC7002_RS11990	NC_010475.1	2506879	2508807	+	1929	24332
SYNPCC7002_RS11995	NC_010475.1	2508895	2510472	-	1578	669
SYNPCC7002_RS12000	NC_010475.1	2510577	2511029	+	453	81
SYNPCC7002_RS12005	NC_010475.1	2511163	2512971	+	1809	1078
SYNPCC7002_RS12010	NC_010475.1	2513038	2515203	-	2166	2316
SYNPCC7002_RS12015	NC_010475.1	2515422	2516285	-	864	463
SYNPCC7002_RS12020	NC_010475.1	2516301	2517794	-	1494	1361
SYNPCC7002_RS12025	NC_010475.1	2517873	2520029	-	2157	806
SYNPCC7002_RS12030	NC_010475.1	2520100	2521230	+	1131	449
SYNPCC7002_RS12035	NC_010475.1	2521227	2522348	+	1122	209
SYNPCC7002_RS12040	NC_010475.1	2522494	2523249	+	756	527
SYNPCC7002_RS12045	NC_010475.1	2523363	2523563	-	201	962
SYNPCC7002_RS12050	NC_010475.1	2523804	2525087	+	1284	6414
SYNPCC7002_RS12055	NC_010475.1	2525201	2526262	+	1062	321
SYNPCC7002_RS12060	NC_010475.1	2526268	2527029	+	762	195
SYNPCC7002_RS12065	NC_010475.1	2527026	2527760	-	735	599
SYNPCC7002_RS12070	NC_010475.1	2527810	2528967	-	1158	165
SYNPCC7002_RS12075	NC_010475.1	2529228	2530013	+	786	1487
SYNPCC7002_RS16725	NC_010475.1	2530217	2530363	+	147	312
SYNPCC7002_RS12080	NC_010475.1	2530442	2531290	-	849	78
SYNPCC7002_RS12085	NC_010475.1	2531408	2531716	+	309	265
SYNPCC7002_RS12090	NC_010475.1	2531717	2532616	+	900	354
SYNPCC7002_RS17010	NC_010475.1	2532804	2533508	+	705	267
SYNPCC7002_RS16195	NC_010475.1	2533646	2534542	+	897	144
SYNPCC7002_RS12105	NC_010475.1	2534621	2535208	+	588	124
SYNPCC7002_RS12110	NC_010475.1	2535277	2536005	-	729	3616
SYNPCC7002_RS12115	NC_010475.1	2536162	2537139	+	978	1116
SYNPCC7002_RS16730	NC_010475.1	2537505	2537756	+	252	88
SYNPCC7002_RS12120	NC_010475.1	2537900	2538574	+	675	1492
SYNPCC7002_RS12125	NC_010475.1	2538694	2539794	-	1101	1314
SYNPCC7002_RS12130	NC_010475.1	2539867	2541534	-	1668	596
SYNPCC7002_RS12135	NC_010475.1	2541556	2543562	-	2007	1058
SYNPCC7002_RS12140	NC_010475.1	2543934	2544341	+	408	6135
SYNPCC7002_RS12145	NC_010475.1	2544617	2545468	+	852	200
SYNPCC7002_RS12150	NC_010475.1	2545518	2546600	-	1083	177
SYNPCC7002_RS12155	NC_010475.1	2546615	2547835	-	1221	129
SYNPCC7002_RS12160	NC_010475.1	2548021	2550630	-	2610	3065
SYNPCC7002_RS12165	NC_010475.1	2550702	2551094	-	393	470
SYNPCC7002_RS12170	NC_010475.1	2551511	2551699	+	189	282
SYNPCC7002_RS12175	NC_010475.1	2551708	2552370	-	663	248
SYNPCC7002_RS12180	NC_010475.1	2552440	2554581	+	2142	2510
SYNPCC7002_RS12185	NC_010475.1	2554812	2555123	+	312	6202
SYNPCC7002_RS12190	NC_010475.1	2555207	2556832	+	1626	29469
SYNPCC7002_RS12195	NC_010475.1	2557064	2557444	+	381	106
SYNPCC7002_RS12200	NC_010475.1	2557569	2558033	+	465	710
SYNPCC7002_RS12205	NC_010475.1	2558107	2559582	-	1476	2266
SYNPCC7002_RS12210	NC_010475.1	2559663	2562269	-	2607	586
SYNPCC7002_RS12215	NC_010475.1	2562688	2563125	+	438	1303
SYNPCC7002_RS12220	NC_010475.1	2563181	2564140	-	960	201
SYNPCC7002_RS12225	NC_010475.1	2564210	2566252	-	2043	322
SYNPCC7002_RS12230	NC_010475.1	2566388	2567671	+	1284	981
SYNPCC7002_RS12235	NC_010475.1	2567849	2571391	+	3543	2223
SYNPCC7002_RS12240	NC_010475.1	2571384	2571785	+	402	128
SYNPCC7002_RS12245	NC_010475.1	2571857	2573239	+	1383	1049
SYNPCC7002_RS12250	NC_010475.1	2573441	2573968	-	528	105
SYNPCC7002_RS12255	NC_010475.1	2574124	2575338	-	1215	92
SYNPCC7002_RS12260	NC_010475.1	2575518	2576396	+	879	640
SYNPCC7002_RS12265	NC_010475.1	2576400	2577002	+	603	166
SYNPCC7002_RS12270	NC_010475.1	2577051	2577545	+	495	93
SYNPCC7002_RS12275	NC_010475.1	2577634	2578773	+	1140	1614
SYNPCC7002_RS12280	NC_010475.1	2578861	2579592	+	732	417
SYNPCC7002_RS16735	NC_010475.1	2579605	2579781	-	177	77
SYNPCC7002_RS12285	NC_010475.1	2579803	2581026	+	1224	52230
SYNPCC7002_RS12290	NC_010475.1	2581216	2582886	+	1671	1576
SYNPCC7002_RS12295	NC_010475.1	2583130	2583453	+	324	106
SYNPCC7002_RS12300	NC_010475.1	2583681	2584559	+	879	2557
SYNPCC7002_RS12305	NC_010475.1	2584693	2585055	-	363	2969
SYNPCC7002_RS12310	NC_010475.1	2585278	2585676	+	399	294
SYNPCC7002_RS12315	NC_010475.1	2585689	2586033	+	345	175
SYNPCC7002_RS12320	NC_010475.1	2586104	2587498	+	1395	608
SYNPCC7002_RS12325	NC_010475.1	2587653	2587883	+	231	110
SYNPCC7002_RS12330	NC_010475.1	2587880	2588308	+	429	79
SYNPCC7002_RS12335	NC_010475.1	2588421	2588618	+	198	120
SYNPCC7002_RS12340	NC_010475.1	2588869	2590260	-	1392	878
SYNPCC7002_RS12345	NC_010475.1	2590516	2593788	+	3273	4635
SYNPCC7002_RS12350	NC_010475.1	2594006	2595160	+	1155	308
SYNPCC7002_RS12355	NC_010475.1	2595181	2596887	-	1707	293
SYNPCC7002_RS12360	NC_010475.1	2596975	2597574	+	600	48
SYNPCC7002_RS12365	NC_010475.1	2597602	2598120	-	519	91
SYNPCC7002_RS12370	NC_010475.1	2598334	2598663	-	330	27
SYNPCC7002_RS12375	NC_010475.1	2598901	2600160	+	1260	334
SYNPCC7002_RS12380	NC_010475.1	2600161	2600703	+	543	71
SYNPCC7002_RS12385	NC_010475.1	2600688	2601113	-	426	104
SYNPCC7002_RS12390	NC_010475.1	2601180	2601692	+	513	126
SYNPCC7002_RS12395	NC_010475.1	2601656	2602078	-	423	149
SYNPCC7002_RS12400	NC_010475.1	2602078	2602950	-	873	227
SYNPCC7002_RS12405	NC_010475.1	2602898	2603701	-	804	225
SYNPCC7002_RS12410	NC_010475.1	2603709	2604680	-	972	581
SYNPCC7002_RS12415	NC_010475.1	2604758	2605372	-	615	101
SYNPCC7002_RS16200	NC_010475.1	2605761	2606429	+	669	351
SYNPCC7002_RS16205	NC_010475.1	2606670	2610953	+	4284	561
SYNPCC7002_RS12430	NC_010475.1	2611109	2612251	+	1143	1151
SYNPCC7002_RS12435	NC_010475.1	2612248	2613393	-	1146	369
SYNPCC7002_RS12440	NC_010475.1	2613507	2614598	+	1092	7296
SYNPCC7002_RS12445	NC_010475.1	2615092	2615814	+	723	13363
SYNPCC7002_RS12450	NC_010475.1	2615881	2617086	-	1206	331
SYNPCC7002_RS12455	NC_010475.1	2617354	2619012	-	1659	818
SYNPCC7002_RS12460	NC_010475.1	2619397	2619606	+	210	483
SYNPCC7002_RS16485	NC_010475.1	2619687	2619887	-	201	71
SYNPCC7002_RS12465	NC_010475.1	2620009	2623641	+	3633	425
SYNPCC7002_RS12470	NC_010475.1	2623638	2625179	-	1542	346
SYNPCC7002_RS12475	NC_010475.1	2625373	2626554	+	1182	532
SYNPCC7002_RS12480	NC_010475.1	2626551	2627462	-	912	1149
SYNPCC7002_RS12485	NC_010475.1	2627598	2628158	-	561	316
SYNPCC7002_RS12490	NC_010475.1	2628215	2628424	-	210	106
SYNPCC7002_RS12495	NC_010475.1	2628428	2629654	-	1227	904
SYNPCC7002_RS12500	NC_010475.1	2630007	2630195	+	189	100
SYNPCC7002_RS12505	NC_010475.1	2630286	2631026	-	741	7448
SYNPCC7002_RS12510	NC_010475.1	2631148	2631564	+	417	176
SYNPCC7002_RS12515	NC_010475.1	2631628	2632272	+	645	553
SYNPCC7002_RS12525	NC_010475.1	2632467	2633726	+	1260	367
SYNPCC7002_RS16740	NC_010475.1	2633912	2634055	+	144	1407
SYNPCC7002_RS12530	NC_010475.1	2634114	2634557	+	444	798
SYNPCC7002_RS12535	NC_010475.1	2634577	2635128	+	552	219
SYNPCC7002_RS12540	NC_010475.1	2635219	2635845	+	627	748
SYNPCC7002_RS17105	NC_010475.1	2635972	2636316	+	345	337
SYNPCC7002_RS12550	NC_010475.1	2636779	2638215	+	1437	29341
SYNPCC7002_RS12555	NC_010475.1	2638443	2638877	+	435	297
SYNPCC7002_RS12560	NC_010475.1	2638975	2639388	+	414	3027
SYNPCC7002_RS12565	NC_010475.1	2639489	2640682	-	1194	368
SYNPCC7002_RS12570	NC_010475.1	2640803	2641120	+	318	53
SYNPCC7002_RS12575	NC_010475.1	2641251	2642741	-	1491	2605
SYNPCC7002_RS12580	NC_010475.1	2642818	2643231	-	414	518
SYNPCC7002_RS12585	NC_010475.1	2643247	2644065	-	819	538
SYNPCC7002_RS12590	NC_010475.1	2644308	2645327	+	1020	174
SYNPCC7002_RS12595	NC_010475.1	2645324	2646025	-	702	129
SYNPCC7002_RS12600	NC_010475.1	2646057	2647241	-	1185	4233
SYNPCC7002_RS12605	NC_010475.1	2647428	2648204	+	777	250
SYNPCC7002_RS12610	NC_010475.1	2648333	2650054	+	1722	1448
SYNPCC7002_RS12615	NC_010475.1	2650090	2650479	+	390	702
SYNPCC7002_RS12620	NC_010475.1	2650529	2652097	-	1569	451
SYNPCC7002_RS12625	NC_010475.1	2652094	2654736	-	2643	3855
SYNPCC7002_RS12630	NC_010475.1	2655171	2656751	+	1581	9937
SYNPCC7002_RS12635	NC_010475.1	2656854	2657228	+	375	47
SYNPCC7002_RS12640	NC_010475.1	2657330	2657848	+	519	593
SYNPCC7002_RS12645	NC_010475.1	2657880	2658899	+	1020	903
SYNPCC7002_RS12650	NC_010475.1	2659008	2660237	+	1230	183
SYNPCC7002_RS12655	NC_010475.1	2660246	2661670	-	1425	586
SYNPCC7002_RS12660	NC_010475.1	2661842	2662726	+	885	846
SYNPCC7002_RS12665	NC_010475.1	2662785	2664011	+	1227	786
SYNPCC7002_RS12670	NC_010475.1	2664054	2664941	+	888	590
SYNPCC7002_RS12675	NC_010475.1	2664955	2665614	-	660	3426
SYNPCC7002_RS12680	NC_010475.1	2665756	2667180	-	1425	422
SYNPCC7002_RS12685	NC_010475.1	2667250	2667882	-	633	653
SYNPCC7002_RS12690	NC_010475.1	2667921	2668799	-	879	1989
SYNPCC7002_RS12695	NC_010475.1	2668883	2670217	-	1335	1626
SYNPCC7002_RS12700	NC_010475.1	2670356	2670859	+	504	96
SYNPCC7002_RS12705	NC_010475.1	2670968	2671780	+	813	498
SYNPCC7002_RS16490	NC_010475.1	2671881	2672051	-	171	753
SYNPCC7002_RS12715	NC_010475.1	2672193	2672480	+	288	239
SYNPCC7002_RS12720	NC_010475.1	2672477	2673556	-	1080	1200
SYNPCC7002_RS12725	NC_010475.1	2673633	2674523	-	891	547
SYNPCC7002_RS12730	NC_010475.1	2674680	2674886	+	207	131
SYNPCC7002_RS12735	NC_010475.1	2675018	2676517	+	1500	403
SYNPCC7002_RS12740	NC_010475.1	2676593	2678320	-	1728	373
SYNPCC7002_RS12745	NC_010475.1	2678459	2679523	+	1065	224
SYNPCC7002_RS12750	NC_010475.1	2679520	2681295	+	1776	1024
SYNPCC7002_RS12755	NC_010475.1	2681292	2687024	-	5733	377
SYNPCC7002_RS12760	NC_010475.1	2687305	2688540	+	1236	431
SYNPCC7002_RS12765	NC_010475.1	2688565	2689413	+	849	202
SYNPCC7002_RS12770	NC_010475.1	2689447	2691249	-	1803	424
SYNPCC7002_RS12775	NC_010475.1	2691279	2691620	-	342	111
SYNPCC7002_RS12780	NC_010475.1	2691820	2693367	+	1548	1627
SYNPCC7002_RS12785	NC_010475.1	2693983	2696586	+	2604	23258
SYNPCC7002_RS12790	NC_010475.1	2697075	2697434	-	360	5234
SYNPCC7002_RS12795	NC_010475.1	2697794	2699500	+	1707	456
SYNPCC7002_RS12800	NC_010475.1	2699562	2701967	+	2406	697
SYNPCC7002_RS12805	NC_010475.1	2702040	2702498	+	459	209
SYNPCC7002_RS12810	NC_010475.1	2702576	2703382	-	807	2050
SYNPCC7002_RS12815	NC_010475.1	2703478	2704539	+	1062	616
SYNPCC7002_RS12820	NC_010475.1	2704523	2706328	-	1806	946
SYNPCC7002_RS12825	NC_010475.1	2706475	2706912	+	438	272
SYNPCC7002_RS16210	NC_010475.1	2707057	2709639	+	2583	640
SYNPCC7002_RS12835	NC_010475.1	2709800	2710960	+	1161	5518
SYNPCC7002_RS12840	NC_010475.1	2711031	2713004	-	1974	741
SYNPCC7002_RS12845	NC_010475.1	2713069	2713716	-	648	467
SYNPCC7002_RS12850	NC_010475.1	2713818	2714075	-	258	15
SYNPCC7002_RS12855	NC_010475.1	2714225	2714782	+	558	173
SYNPCC7002_RS12865	NC_010475.1	2715760	2716344	+	585	1073
SYNPCC7002_RS12870	NC_010475.1	2716489	2717508	+	1020	482
SYNPCC7002_RS12875	NC_010475.1	2717605	2718408	+	804	179
