Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR6069411,2017-12-18 09:18:11,2017-09-25 11:59:09,9717654,485882700,0,50,235,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/069/SRR6069411.sralite.1,SRX3211338,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP118803,PRJNA412032,2,412032,SRS2536100,SAMN07693179,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2792421,,,,,,,no,,,,,GEO,SRA612636,,public,0F70216AB63A2A38F5107C707E30C63C,B22F3527DE8CD7C684D35EDBC821C54C
SRR6069412,2017-12-18 09:18:11,2017-09-25 11:58:51,8587546,429377300,0,50,217,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/069/SRR6069412.sralite.1,SRX3211339,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP118803,PRJNA412032,2,412032,SRS2536101,SAMN07693178,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2792422,,,,,,,no,,,,,GEO,SRA612636,,public,621C28CD2E29FC6B60B8EE06FCC809F9,F99E94118A3A9801CF2D269BDAE2B6B0
SRR6069413,2017-12-18 09:18:11,2017-09-25 11:59:01,8513652,425682600,0,50,209,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/069/SRR6069413.sralite.1,SRX3211340,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP118803,PRJNA412032,2,412032,SRS2536102,SAMN07693177,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2792423,,,,,,,no,,,,,GEO,SRA612636,,public,FB42A998EEEF4836AD87B88407746EA7,7B9C516CA8CE574273A1C035FF9BC715
SRR6069414,2017-12-18 09:18:11,2017-09-25 11:59:03,9587190,479359500,0,50,244,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/069/SRR6069414.sralite.1,SRX3211341,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP118803,PRJNA412032,2,412032,SRS2536103,SAMN07693176,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2792424,,,,,,,no,,,,,GEO,SRA612636,,public,683CF66146C34AD71A667425E8238565,741B4E812DD7593BE45966FD24318ED6
SRR6069415,2017-12-18 09:18:11,2017-09-25 11:58:59,8242414,412120700,0,50,200,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/069/SRR6069415.sralite.1,SRX3211342,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP118803,PRJNA412032,2,412032,SRS2536104,SAMN07693175,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2792425,,,,,,,no,,,,,GEO,SRA612636,,public,D4246D2DDA0792EAD965E98D814AF48B,3E4CF9520037A2CFD2E75BBAFFA46BC4
SRR6069416,2017-12-18 09:18:10,2017-09-25 11:59:00,7891202,394560100,0,50,199,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/069/SRR6069416.sralite.1,SRX3211301,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP118803,PRJNA412032,2,412032,SRS2536063,SAMN07693174,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2792426,,,,,,,no,,,,,GEO,SRA612636,,public,0104F66AC0FBBE0933EB79B99F55A8EF,2DBA65C686424665DA51285D0EA19C55
SRR6069417,2017-12-18 09:18:10,2017-09-25 11:58:55,8382685,419134250,0,50,203,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/069/SRR6069417.sralite.1,SRX3211302,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP118803,PRJNA412032,2,412032,SRS2536065,SAMN07693173,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2792427,,,,,,,no,,,,,GEO,SRA612636,,public,9F892F60B288D9AAC8020615338D8719,8C2611BC35E81DB86B63F792888D3B5B
SRR6069418,2017-12-18 09:18:10,2017-09-25 11:58:52,7991539,399576950,0,50,203,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/069/SRR6069418.sralite.1,SRX3211303,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP118803,PRJNA412032,2,412032,SRS2536064,SAMN07693172,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2792428,,,,,,,no,,,,,GEO,SRA612636,,public,C9C15D3DAEDCFDBDCC7D2B22EB512226,E50819B5809B035B99142CCE62E19B80
SRR6069419,2017-12-18 09:18:11,2017-09-25 11:58:59,9281711,464085550,0,50,225,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/069/SRR6069419.sralite.1,SRX3211343,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP118803,PRJNA412032,2,412032,SRS2536105,SAMN07693171,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2792429,,,,,,,no,,,,,GEO,SRA612636,,public,2A1F30A4D5A5EBE50A6EC7AAC50C411B,A7075AB094E650FBA8565FDB0F82A9F9
SRR6069420,2017-12-18 09:18:11,2017-09-25 11:58:37,5248015,262400750,0,50,133,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/069/SRR6069420.sralite.1,SRX3211344,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP118803,PRJNA412032,2,412032,SRS2536106,SAMN07693170,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2792430,,,,,,,no,,,,,GEO,SRA612636,,public,BE9189349B0CEEA5CD8F848DCC30248D,9785296AF9F0B30C4415FB4D1D2F49C0
SRR6069421,2017-12-18 09:18:11,2017-09-25 11:59:18,8945138,447256900,0,50,217,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/069/SRR6069421.sralite.1,SRX3211345,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP118803,PRJNA412032,2,412032,SRS2536107,SAMN07693169,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2792431,,,,,,,no,,,,,GEO,SRA612636,,public,532D7640D81845714891ADF60AF54221,F59E8AB93549C7325EAC366F91DE0130
SRR208051,2011-05-16 14:22:03,2014-05-30 16:04:17,15369396,491820672,0,32,205,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/208/SRR208051/SRR208051.sralite.1,SRX063252,GSM723311: RNA Sequencing Technical Replicate 1,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP006795,PRJNA140271,2,140271,SRS193209,SAMN00618967,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM723311,,,,,,,no,,,,,GEO,SRA036837,,public,B63C86F64F6C14EFB1F9F48B157C756B,AA81F1876FCDACFADA762722A2005AF6
SRR208052,2011-05-16 14:25:03,2014-05-30 16:04:36,20441541,858544722,0,42,354,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/208/SRR208052/SRR208052.sralite.1,SRX063253,GSM723312: RNA Sequencing Technical Replicate 2,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP006795,PRJNA140271,2,140271,SRS193210,SAMN00618968,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM723312,,,,,,,no,,,,,GEO,SRA036837,,public,F877125135B10A811AEFC46DDA435157,241B4360E18440CF9ED8E571895EE5DD
SRR208053,2011-05-16 14:26:04,2014-05-30 16:04:58,20384186,856135812,0,42,353,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/208/SRR208053/SRR208053.sralite.1,SRX063254,GSM723313: RNA Sequencing Technical Replicate 3,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP006795,PRJNA140271,2,140271,SRS193211,SAMN00618969,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM723313,,,,,,,no,,,,,GEO,SRA036837,,public,2E58BF6214D0B23C26B9CF3FD5750EEF,18E07C1F757227A59A04FDC4080A4959
SRR807396,2015-07-22 17:03:15,2015-11-15 04:56:56,40069177,4046986877,0,101,2700,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/807/SRR807396/SRR807396.2,SRX259777,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP020509,PRJNA196229,2,196229,SRS408053,SAMN01999000,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM1113860,,,,,,,no,,,,,GEO,SRA072537,,public,C0802B74C138BE260BC617E872245BB5,19B48216AF727C33C25988FAF2259A9E
SRR807397,2015-07-22 17:03:15,2015-11-15 04:49:25,26825475,2709372975,0,101,1817,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/807/SRR807397/SRR807397.2,SRX259778,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP020509,PRJNA196229,2,196229,SRS408054,SAMN01999001,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM1113861,,,,,,,no,,,,,GEO,SRA072537,,public,1410D89753A6C18FCB71C8E3D0ACFBB4,AE909962B56EF3087B7322F7EB5BE621
SRR807398,2015-07-22 17:03:15,2015-11-15 04:47:35,28738610,2902599610,0,101,1956,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/807/SRR807398/SRR807398.2,SRX259779,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP020509,PRJNA196229,2,196229,SRS408055,SAMN01999002,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM1113862,,,,,,,no,,,,,GEO,SRA072537,,public,D124C60B6E378D147499A454CCC8DA1B,04D891F91B24CE3401F363B409409876
SRR807399,2015-07-22 17:03:15,2015-11-15 04:42:38,31569624,3188532024,0,101,2133,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/807/SRR807399/SRR807399.2,SRX259780,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP020509,PRJNA196229,2,196229,SRS408056,SAMN01999003,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM1113863,,,,,,,no,,,,,GEO,SRA072537,,public,CB4BDE3C00C1A4F69BF055BDD6F277CF,8F907B8ACDF9E5E9B25A0700AE736343
SRR807400,2015-07-22 17:03:15,2015-11-15 04:37:17,16552481,1671800581,0,101,1115,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/807/SRR807400/SRR807400.2,SRX259781,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP020509,PRJNA196229,2,196229,SRS408057,SAMN01999004,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM1113864,,,,,,,no,,,,,GEO,SRA072537,,public,D09813540FA7122A521D9FD8279DA065,32323E82BE426321305B581D2627BF22
SRR807401,2015-07-22 17:03:15,2015-11-15 04:35:41,16165712,1632736912,0,101,1091,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/807/SRR807401/SRR807401.2,SRX259782,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP020509,PRJNA196229,2,196229,SRS408058,SAMN01999005,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM1113865,,,,,,,no,,,,,GEO,SRA072537,,public,D032691F1FA9E5B64DB9DF2421AE93FC,E8E2E8963C29FA28105100A8D45EB420
SRR807402,2015-07-22 17:03:15,2015-11-15 04:36:53,31519820,3183501820,0,101,2101,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/807/SRR807402/SRR807402.2,SRX259783,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP020509,PRJNA196229,2,196229,SRS408059,SAMN01999006,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM1113866,,,,,,,no,,,,,GEO,SRA072537,,public,F903050CA356F5643A28CF225CF74FBA,500C227AA07A855E5C9D33D780D8A85D
SRR807403,2015-07-22 17:03:15,2015-11-15 04:30:37,21995675,2221563175,0,101,1463,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/807/SRR807403/SRR807403.2,SRX259784,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP020509,PRJNA196229,2,196229,SRS408060,SAMN01999007,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM1113867,,,,,,,no,,,,,GEO,SRA072537,,public,E8A849B8DC6D9FA906C62AF082C34F19,6D810EF5207317E5449BC8BFE3F7766B
SRR807404,2015-07-22 17:03:15,2015-11-15 04:29:45,26841587,2711000287,0,101,1795,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/807/SRR807404/SRR807404.2,SRX259785,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP020509,PRJNA196229,2,196229,SRS408061,SAMN01999008,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM1113868,,,,,,,no,,,,,GEO,SRA072537,,public,F72002D1E97CCD7C9418CE4D0F467AB8,092428C4F85C62C3C58A265AA329AF8B
SRR807405,2015-07-22 17:03:15,2015-11-15 04:31:48,74021944,7476216344,0,101,4832,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/807/SRR807405/SRR807405.2,SRX259786,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP020509,PRJNA196229,2,196229,SRS408062,SAMN01999009,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM1113869,,,,,,,no,,,,,GEO,SRA072537,,public,38912ADBF41B42785CA04D3BE25F5F13,662F5CA134DED60AD987769CC4228346
SRR807406,2015-07-22 17:03:15,2015-11-15 04:21:25,46857767,4732634467,0,101,3135,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/807/SRR807406/SRR807406.2,SRX259787,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP020509,PRJNA196229,2,196229,SRS408063,SAMN01999010,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM1113870,,,,,,,no,,,,,GEO,SRA072537,,public,CCAD236A81358068AC7388D5B33B8B1D,27D650B24FADEF720BEC757D2154736A
SRR807407,2015-07-22 17:03:15,2015-11-15 04:19:20,60204551,6080659651,0,101,3972,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/807/SRR807407/SRR807407.2,SRX259788,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP020509,PRJNA196229,2,196229,SRS408064,SAMN01999011,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM1113871,,,,,,,no,,,,,GEO,SRA072537,,public,1BE9D902EAFC928F7D5F66763A39C3BC,448C19722E703E85FB3C1022435719DA
SRR807408,2015-07-22 17:03:15,2015-11-15 04:04:54,16475592,1664034792,0,101,1107,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/807/SRR807408/SRR807408.2,SRX259789,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP020509,PRJNA196229,2,196229,SRS408065,SAMN01999012,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM1113872,,,,,,,no,,,,,GEO,SRA072537,,public,A4C244BDB00ADD8E984DFBA8E94E38CB,76CF41B03FDFEFD473B4B6EDFF11C025
SRR807409,2015-07-22 17:03:15,2015-11-15 04:01:35,11325835,1143909335,0,101,744,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/807/SRR807409/SRR807409.2,SRX259790,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP020509,PRJNA196229,2,196229,SRS408066,SAMN01999013,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM1113873,,,,,,,no,,,,,GEO,SRA072537,,public,445A19795D94E380A8EE7E8891B4F5A2,0EB07368BA3180F339DE93B6D20456EA
SRR807410,2015-07-22 17:03:15,2015-11-15 04:04:57,33450692,3378519892,0,101,2198,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/807/SRR807410/SRR807410.2,SRX259791,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP020509,PRJNA196229,2,196229,SRS408067,SAMN01999014,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM1113874,,,,,,,no,,,,,GEO,SRA072537,,public,CA7335196FFDEFF58E04FA97EE6590D0,947D425CA344E007551E1B158FCF6C1A
SRR807411,2015-07-22 17:03:15,2015-11-15 03:57:41,18703355,1889038855,0,101,1198,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/807/SRR807411/SRR807411.2,SRX259792,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP020509,PRJNA196229,2,196229,SRS408068,SAMN01999015,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM1113875,,,,,,,no,,,,,GEO,SRA072537,,public,770E8AC5C9843AA9DAC6481A83E5F1F3,AD6833264612D8593BA393D5182940E6
SRR807412,2015-07-22 17:03:15,2015-11-15 03:56:20,23108719,2333980619,0,101,1481,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/807/SRR807412/SRR807412.2,SRX259793,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP020509,PRJNA196229,2,196229,SRS408069,SAMN01999016,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM1113876,,,,,,,no,,,,,GEO,SRA072537,,public,A9EC7D4892A3615565280A611B839E25,DCF33DF8703B303FF965AA8F191CED1A
SRR1001850,2013-12-04 16:41:15,2013-09-24 07:27:35,13660580,696689580,0,51,381,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/001/SRR1001850/SRR1001850.sralite.1,SRX359366,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP030395,PRJNA221220,2,221220,SRS487002,SAMN02362680,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM1238982,,,,,,,no,,,,,GEO,SRA103947,,public,1A7BD3E350A55674E7FB433C9E3769B2,C36E75E98A6940ED7ACFDA574A4372CD
SRR1001851,2013-12-04 16:41:15,2013-09-24 07:27:15,12018370,612936870,0,51,330,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/001/SRR1001851/SRR1001851.sralite.1,SRX359367,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP030395,PRJNA221220,2,221220,SRS487001,SAMN02362695,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM1238983,,,,,,,no,,,,,GEO,SRA103947,,public,770692A8B14F946171DEFA968E0D3A52,375D64803163F1BB25028A4F959EFDFE
SRR1001852,2013-12-04 16:41:15,2013-09-24 07:27:21,11935064,608688264,0,51,327,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/001/SRR1001852/SRR1001852.sralite.1,SRX359368,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP030395,PRJNA221220,2,221220,SRS487003,SAMN02362687,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM1238984,,,,,,,no,,,,,GEO,SRA103947,,public,0582BCF5AE13061D2E4965BEAAD64526,30552209E8AF701E7670A38F44E8A00A
SRR1001853,2013-12-04 16:41:15,2013-09-24 07:27:58,14202263,724315413,0,51,390,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/001/SRR1001853/SRR1001853.sralite.1,SRX359369,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP030395,PRJNA221220,2,221220,SRS487004,SAMN02362681,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM1238985,,,,,,,no,,,,,GEO,SRA103947,,public,908136AF6551B75F8D45C107A3728B0E,EBA33A5AE9301AFCF74287AE6A792B19
SRR1001854,2013-12-04 16:41:15,2013-09-24 07:27:23,11456135,584262885,0,51,313,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/001/SRR1001854/SRR1001854.sralite.1,SRX359370,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP030395,PRJNA221220,2,221220,SRS487005,SAMN02362692,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM1238986,,,,,,,no,,,,,GEO,SRA103947,,public,2504CD6CCF74E8251CA6ADD2652406E0,ED72CAAD319DD51D845759BCE3F287F5
SRR1001855,2013-12-04 16:41:15,2013-09-24 07:27:32,12173405,620843655,0,51,337,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/001/SRR1001855/SRR1001855.sralite.1,SRX359371,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP030395,PRJNA221220,2,221220,SRS487006,SAMN02362691,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM1238987,,,,,,,no,,,,,GEO,SRA103947,,public,13337CD6522FAD9B49DB526AD3AFB697,59C653370D3CEF1D95566415C3636E8B
SRR1001856,2013-12-04 16:41:15,2013-09-24 07:27:03,9586421,488907471,0,51,266,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/001/SRR1001856/SRR1001856.sralite.1,SRX359372,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP030395,PRJNA221220,2,221220,SRS487007,SAMN02362683,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM1238988,,,,,,,no,,,,,GEO,SRA103947,,public,61AE875C5D0B4DFCB48067F638CE5705,75B209CD0BFB1039ED060676C3B217F4
SRR1001857,2013-12-04 16:41:15,2013-09-24 07:27:10,11591498,591166398,0,51,323,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/001/SRR1001857/SRR1001857.sralite.1,SRX359373,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP030395,PRJNA221220,2,221220,SRS487008,SAMN02362697,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM1238989,,,,,,,no,,,,,GEO,SRA103947,,public,D48A641CE78BC9D31A9C7DF4A6903CA9,7533D23F21B4C3ECA7AE8547F78753C3
SRR1001858,2013-12-04 16:41:15,2013-09-24 07:27:36,12656905,645502155,0,51,347,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/001/SRR1001858/SRR1001858.sralite.1,SRX359374,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP030395,PRJNA221220,2,221220,SRS487009,SAMN02362688,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM1238990,,,,,,,no,,,,,GEO,SRA103947,,public,796C7913BDA032D986039FF13BAE0AC1,2578A59ACC8643CA874A6D81A5DE5122
SRR1001859,2013-12-04 16:41:15,2013-09-24 07:28:24,11791911,601387461,0,51,320,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/001/SRR1001859/SRR1001859.sralite.1,SRX359375,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP030395,PRJNA221220,2,221220,SRS487010,SAMN02362682,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM1238991,,,,,,,no,,,,,GEO,SRA103947,,public,0EADA2509EDC3570F735636A6FE37924,9956BCCF11B1E4B2AE89EB142AE5ADF3
SRR1001860,2013-12-04 16:41:15,2013-09-24 07:26:51,10505596,535785396,0,51,291,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/001/SRR1001860/SRR1001860.sralite.1,SRX359376,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP030395,PRJNA221220,2,221220,SRS487011,SAMN02362694,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM1238992,,,,,,,no,,,,,GEO,SRA103947,,public,02E249CD79E719888B8094406F3CE9D1,92801D5BDD8D5F35CC26604789A7D31B
